run_id,trial,patch_trigger_ns,validation_complete_ns,scheduled_ns,patch_active_ns,first_protected_request_ns,first_protected_response_ns,rollback_start_ns,rollback_complete_ns,activation_latency_ms,validation_rtt_ms,scheduling_rtt_ms,application_rtt_ms,rollback_latency_ms,protected_response,protected,measurement_scope,pre_activation_warmup_response,task_period_us,task_jitter_us,cpu_load_pct,bus_load_pct,runtime_telemetry_status
patch_activation_20260716_final_firmware,83,543227672298005,543227675097205,543227678934931,543227683241285,543227695779787,543227699313707,543227699349954,543228093439236,10.943280,2.799200,2.744026,3.191773,394.089282,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,84,543229250376067,543229253294903,543229257057061,543229261098860,543229274138816,543229276685962,543229276744698,543229686831322,10.722793,2.918836,2.664128,2.944188,410.086624,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,85,543230839757149,543230842799463,543230846333593,543230850317494,543230863154912,543230866172154,543230866221740,543231263445522,10.560345,3.042314,2.427370,2.886570,397.223782,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,86,543232415035091,543232417904829,543232421722371,543232425650190,543232438334518,543232441365029,543232441414267,543232829458726,10.615099,2.869738,2.687525,2.823365,388.044459,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,87,543233995386436,543233998199534,543234002085729,543234005986450,543234018918293,543234021897122,543234021946918,543234404725345,10.600014,2.813098,2.792565,2.793962,382.778427,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,88,543235571817639,543235574581150,543235578481173,543235582406408,543235595375475,543235598126485,543235598174047,543235982460744,10.588769,2.763511,2.790679,2.819314,384.286697,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,89,543237135627084,543237138451287,543237142508730,543237146419229,543237159188413,543237161987193,543237162059129,543237564057887,10.792145,2.824203,2.955084,2.806184,401.998758,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,90,543238727903994,543238730643830,543238734518571,543238738443596,543238751391641,543238754190283,543238754238961,543239137550196,10.539602,2.739836,2.771474,2.807511,383.311235,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,91,543240297380969,543240300098805,543240303931432,543240308183869,543240320791023,543240323669492,543240323717542,543240706610851,10.802900,2.717836,2.733620,3.139881,382.893309,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,92,543241869169583,543241871938961,543241875766210,543241879767850,543241892591789,543241895397763,543241895445883,543242282064683,10.598267,2.769378,2.699259,2.892925,386.618800,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,93,543243442403186,543243445122768,543243449199347,543243452946838,543243465822110,543243468829504,543243468878601,543243828633392,10.543652,2.719582,2.956690,2.588142,359.754791,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,94,543244999987176,543245002954202,543245006598679,543245010517489,543245023414131,543245026277445,543245026327310,543245414312253,10.530313,2.967026,2.529407,2.820711,387.984943,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
