trial,step,before_latency_ms,after_latency_ms,delta_after_minus_before_ms
274,enter_extended_session,3.045527,3.333085,0.287558
274,read_target_after,3.022269,3.013003,-0.009266
274,read_target_before,3.038402,2.983391,-0.055011
274,request_security_seed,3.119000,2.694320,-0.424680
274,send_security_key,2.981062,3.135994,0.154932
274,session_reset,2.981133,2.993169,0.012036
274,write_target,3.085197,3.075930,-0.009267
275,enter_extended_session,3.047132,3.066083,0.018951
275,read_target_after,2.957526,3.168888,0.211362
275,read_target_before,2.975475,3.017054,0.041579
275,request_security_seed,3.081774,3.035841,-0.045933
275,send_security_key,3.099235,3.066292,-0.032943
275,session_reset,2.926376,2.815424,-0.110952
275,write_target,3.164258,3.099956,-0.064302
276,enter_extended_session,2.140236,3.151219,1.010983
276,read_target_after,3.011094,3.099118,0.088024
276,read_target_before,3.024016,3.072788,0.048772
276,request_security_seed,3.107965,2.933106,-0.174859
276,send_security_key,3.112225,3.109035,-0.003190
276,session_reset,3.014447,2.824014,-0.190433
276,write_target,3.124728,3.025226,-0.099502
277,enter_extended_session,3.044828,3.049740,0.004912
277,read_target_after,3.029323,3.061474,0.032151
277,read_target_before,2.961018,2.943303,-0.017715
277,request_security_seed,3.112016,3.031023,-0.080993
277,send_security_key,3.100352,3.072020,-0.028332
277,session_reset,2.943767,2.878840,-0.064927
277,write_target,3.069273,2.184482,-0.884791
278,enter_extended_session,3.076396,3.240406,0.164010
278,read_target_after,2.802197,2.942604,0.140407
278,read_target_before,3.028205,3.025366,-0.002839
278,request_security_seed,3.040498,3.087315,0.046817
278,send_security_key,2.892992,2.794122,-0.098870
278,session_reset,2.933360,2.748167,-0.185193
278,write_target,3.299821,3.225809,-0.074012
279,enter_extended_session,3.085755,3.069785,-0.015970
279,read_target_after,3.037495,2.764370,-0.273125
279,read_target_before,3.039451,3.082146,0.042695
279,request_security_seed,3.028834,2.869201,-0.159633
279,send_security_key,3.094555,3.037867,-0.056688
279,session_reset,2.976872,2.871296,-0.105576
279,write_target,3.034212,3.082287,0.048075
280,enter_extended_session,3.030860,3.084521,0.053661
280,read_target_after,2.996777,2.989607,-0.007170
280,read_target_before,3.057469,3.096882,0.039413
280,request_security_seed,3.067945,3.043175,-0.024770
280,send_security_key,3.024573,2.962159,-0.062414
280,session_reset,2.988605,2.956712,-0.031893
280,write_target,3.108803,3.053930,-0.054873
281,enter_extended_session,2.993913,3.103099,0.109186
281,read_target_after,3.145261,2.845666,-0.299595
281,read_target_before,3.044270,2.977805,-0.066465
281,request_security_seed,3.048390,2.860821,-0.187569
281,send_security_key,3.045876,3.121328,0.075452
281,session_reset,2.810159,2.912294,0.102135
281,write_target,3.070251,3.047436,-0.022815
282,enter_extended_session,3.017380,3.040661,0.023281
282,read_target_after,3.076816,3.047366,-0.029450
282,read_target_before,2.967583,3.210374,0.242791
282,request_security_seed,3.148613,2.985556,-0.163057
282,send_security_key,3.024714,3.036750,0.012036
282,session_reset,2.835930,2.954827,0.118897
282,write_target,3.120607,2.927728,-0.192879
283,enter_extended_session,3.089946,3.107149,0.017203
283,read_target_after,3.067318,2.912014,-0.155304
283,read_target_before,3.081495,2.857398,-0.224097
283,request_security_seed,3.087362,3.028928,-0.058434
283,send_security_key,3.127102,3.275675,0.148573
283,session_reset,3.019196,2.868503,-0.150693
283,write_target,3.028625,2.997150,-0.031475
284,enter_extended_session,3.156436,3.235796,0.079360
284,read_target_after,3.031139,3.096952,0.065813
284,read_target_before,2.764622,3.073556,0.308934
284,request_security_seed,3.017380,2.825342,-0.192038
284,send_security_key,3.058517,3.031233,-0.027284
284,session_reset,3.030231,2.908453,-0.121778
284,write_target,3.049298,2.148654,-0.900644
285,enter_extended_session,3.063546,2.142019,-0.921527
285,read_target_after,3.005857,2.955176,-0.050681
285,read_target_before,3.162721,2.991843,-0.170878
285,request_security_seed,3.097699,2.168558,-0.929141
285,send_security_key,2.984764,3.211981,0.227217
285,session_reset,2.931684,3.003087,0.071403
285,write_target,3.033025,3.297257,0.264232
286,enter_extended_session,3.102169,3.045410,-0.056759
286,read_target_after,3.015983,3.042547,0.026564
286,read_target_before,3.028345,3.000363,-0.027982
286,request_security_seed,3.089387,3.311294,0.221907
286,send_security_key,3.068434,2.838402,-0.230032
286,session_reset,2.961017,2.947912,-0.013105
286,write_target,3.142677,3.080819,-0.061858
287,enter_extended_session,3.015494,2.968656,-0.046838
287,read_target_after,3.058937,2.944979,-0.113958
287,read_target_before,2.991119,2.979062,-0.012057
287,request_security_seed,3.172778,3.044014,-0.128764
287,send_security_key,3.061799,3.070273,0.008474
287,session_reset,3.042175,2.933945,-0.108230
287,write_target,3.090924,3.243828,0.152904
288,enter_extended_session,3.055165,3.132851,0.077686
288,read_target_after,2.979246,3.075861,0.096615
288,read_target_before,3.050205,2.998128,-0.052077
288,request_security_seed,3.027926,3.082356,0.054430
288,send_security_key,3.058447,3.040801,-0.017646
288,session_reset,3.046016,2.951963,-0.094053
288,write_target,3.009069,3.078095,0.069026
289,enter_extended_session,3.043292,2.986605,-0.056687
289,read_target_after,3.042524,3.078654,0.036130
289,read_target_before,2.977081,3.061264,0.084183
289,request_security_seed,3.094765,3.117906,0.023141
289,send_security_key,3.053209,3.066293,0.013084
289,session_reset,2.929519,2.962998,0.033479
289,write_target,3.100492,3.126495,0.026003
290,enter_extended_session,3.115368,3.090597,-0.024771
290,read_target_after,3.072067,2.991354,-0.080713
290,read_target_before,3.036517,3.064407,0.027890
290,request_security_seed,2.996358,3.125029,0.128671
290,send_security_key,3.010605,3.022642,0.012037
290,session_reset,2.941672,2.955665,0.013993
290,write_target,3.079121,3.093112,0.013991
291,enter_extended_session,3.089527,3.060705,-0.028822
291,read_target_after,3.037215,2.994845,-0.042370
291,read_target_before,3.075977,3.024318,-0.051659
291,request_security_seed,3.044479,3.126425,0.081946
291,send_security_key,2.966256,3.123213,0.156957
291,session_reset,2.994402,2.879399,-0.115003
291,write_target,3.127870,3.083195,-0.044675
292,enter_extended_session,3.075978,3.058470,-0.017508
292,read_target_after,3.223693,2.985347,-0.238346
292,read_target_before,3.096581,3.031861,-0.064720
292,request_security_seed,3.036866,3.016636,-0.020230
292,send_security_key,3.032815,3.078306,0.045491
292,session_reset,2.609713,2.723444,0.113731
292,write_target,3.030091,3.127963,0.097872
293,enter_extended_session,3.064523,3.085639,0.021116
293,read_target_after,3.210423,3.006230,-0.204193
293,read_target_before,3.069203,3.056655,-0.012548
293,request_security_seed,3.047901,3.050229,0.002328
293,send_security_key,3.077933,3.075162,-0.002771
293,session_reset,2.724882,2.877932,0.153050
293,write_target,2.999291,3.055118,0.055827
294,enter_extended_session,3.052231,3.112528,0.060297
294,read_target_after,3.001317,3.174267,0.172950
294,read_target_before,3.056771,3.137950,0.081179
294,request_security_seed,2.980364,2.984229,0.003865
294,send_security_key,3.090365,3.069645,-0.020720
294,session_reset,2.869036,2.816332,-0.052704
294,write_target,3.049438,2.955176,-0.094262
295,enter_extended_session,3.073603,3.081239,0.007636
295,read_target_after,3.004319,3.004972,0.000653
295,read_target_before,3.067107,3.119721,0.052614
295,request_security_seed,2.993494,3.060216,0.066722
295,send_security_key,3.063546,3.106521,0.042975
295,session_reset,2.892573,2.806065,-0.086508
295,write_target,3.108104,3.057912,-0.050192
296,enter_extended_session,3.125077,3.078794,-0.046283
296,read_target_after,3.039659,3.048344,0.008685
296,read_target_before,3.090296,3.134598,0.044302
296,request_security_seed,3.066828,3.086337,0.019509
296,send_security_key,3.098606,3.025785,-0.072821
296,session_reset,2.878883,3.016147,0.137264
296,write_target,2.993214,3.106452,0.113238
297,enter_extended_session,3.111108,3.087454,-0.023654
297,read_target_after,3.175712,2.834421,-0.341291
297,read_target_before,3.022548,2.738530,-0.284018
297,request_security_seed,3.036098,3.007277,-0.028821
297,send_security_key,3.011862,3.336158,0.324296
297,session_reset,2.902210,2.941837,0.039627
297,write_target,3.042174,3.139835,0.097661
298,enter_extended_session,3.052092,2.933316,-0.118776
298,read_target_after,3.034003,2.986116,-0.047887
298,read_target_before,3.043012,3.045201,0.002189
298,request_security_seed,3.048740,2.992191,-0.056549
298,send_security_key,3.087920,3.073067,-0.014853
298,session_reset,2.848852,3.196057,0.347205
298,write_target,3.004180,3.069854,0.065674
299,enter_extended_session,3.041686,3.056376,0.014690
299,read_target_after,3.032746,3.154083,0.121337
299,read_target_before,2.890966,3.070344,0.179378
299,request_security_seed,3.069413,3.038217,-0.031196
299,send_security_key,3.174175,3.038566,-0.135609
299,session_reset,2.932522,2.945887,0.013365
299,write_target,3.105520,2.904960,-0.200560
300,enter_extended_session,3.015216,3.010280,-0.004936
300,read_target_after,3.037285,3.040522,0.003237
300,read_target_before,3.049228,3.087175,0.037947
300,request_security_seed,3.169007,3.110293,-0.058714
300,send_security_key,3.065711,3.011468,-0.054243
300,session_reset,2.918205,2.828554,-0.089651
300,write_target,3.012491,3.076490,0.063999
301,enter_extended_session,3.057539,3.121398,0.063859
301,read_target_after,3.047203,3.064128,0.016925
301,read_target_before,3.027787,2.987722,-0.040065
301,request_security_seed,3.027228,3.080331,0.053103
301,send_security_key,2.980923,3.028160,0.047237
301,session_reset,2.843124,2.743139,-0.099985
301,write_target,3.095184,3.139346,0.044162
302,enter_extended_session,3.060682,3.064268,0.003586
302,read_target_after,2.864357,3.056795,0.192438
302,read_target_before,3.029602,3.128033,0.098431
302,request_security_seed,3.080168,2.179174,-0.900994
302,send_security_key,3.065361,2.139714,-0.925647
302,session_reset,2.862820,3.044432,0.181612
302,write_target,3.266856,3.118045,-0.148811
303,enter_extended_session,3.092740,3.110991,0.018251
303,read_target_after,3.041127,3.057843,0.016716
303,read_target_before,3.064733,3.010700,-0.054033
303,request_security_seed,3.008930,3.029557,0.020627
303,send_security_key,3.017938,3.085988,0.068050
303,session_reset,2.960879,2.917671,-0.043208
303,write_target,3.088828,3.149054,0.060226
304,enter_extended_session,3.024364,3.119931,0.095567
304,read_target_after,3.084079,3.119722,0.035643
304,read_target_before,2.984694,3.064128,0.079434
304,request_security_seed,3.046435,3.072788,0.026353
304,send_security_key,3.036586,3.053303,0.016717
304,session_reset,3.001666,2.900770,-0.100896
304,write_target,3.093927,3.115601,0.021674
305,enter_extended_session,3.068085,3.078864,0.010779
305,read_target_after,3.063616,3.081867,0.018251
305,read_target_before,3.087082,3.156109,0.069027
305,request_security_seed,3.088060,2.912014,-0.176046
305,send_security_key,3.042733,3.047087,0.004354
305,session_reset,2.919322,2.775825,-0.143497
305,write_target,3.007323,3.063220,0.055897
306,enter_extended_session,2.169639,3.122305,0.952666
306,read_target_after,3.000199,3.092204,0.092005
306,read_target_before,3.328806,3.074884,-0.253922
306,request_security_seed,3.168029,2.135174,-1.032855
306,send_security_key,2.924840,2.163949,-0.760891
306,session_reset,2.926586,2.996242,0.069656
306,write_target,2.883703,3.067969,0.184266
307,enter_extended_session,3.107477,3.159391,0.051914
307,read_target_after,3.038892,3.074464,0.035572
307,read_target_before,3.069273,3.097302,0.028029
307,request_security_seed,3.132690,3.082217,-0.050473
307,send_security_key,2.926865,3.093600,0.166735
307,session_reset,2.986440,3.003366,0.016926
307,write_target,3.117952,3.051556,-0.066396
308,enter_extended_session,3.052161,3.021456,-0.030705
308,read_target_after,3.034840,3.065106,0.030266
308,read_target_before,3.199528,3.111271,-0.088257
308,request_security_seed,3.099235,3.083474,-0.015761
308,send_security_key,3.107477,3.077817,-0.029660
308,session_reset,2.881748,3.017334,0.135586
308,write_target,2.847455,3.128311,0.280856
309,enter_extended_session,3.126892,3.115810,-0.011082
309,read_target_after,3.065152,3.083055,0.017903
309,read_target_before,3.048321,3.024877,-0.023444
309,request_security_seed,3.005297,3.094439,0.089142
309,send_security_key,3.064803,3.135086,0.070283
309,session_reset,2.919741,2.947215,0.027474
309,write_target,3.100003,2.141531,-0.958472
310,enter_extended_session,3.002714,3.087175,0.084461
310,read_target_after,3.113133,3.001900,-0.111233
310,read_target_before,3.006345,2.117645,-0.888700
310,request_security_seed,3.063685,3.074255,0.010570
310,send_security_key,3.081495,3.035633,-0.045862
310,session_reset,3.003341,3.018732,0.015391
310,write_target,3.044968,3.224762,0.179794
311,enter_extended_session,3.095184,3.121677,0.026493
311,read_target_after,2.999082,3.044293,0.045211
311,read_target_before,3.052650,3.064478,0.011828
311,request_security_seed,3.074580,3.094998,0.020418
311,send_security_key,3.014935,3.155689,0.140754
311,session_reset,3.018148,2.873952,-0.144196
311,write_target,3.068924,3.068389,-0.000535
312,enter_extended_session,3.066479,3.054630,-0.011849
312,read_target_after,3.118582,3.108896,-0.009686
312,read_target_before,3.219363,2.219124,-1.000239
312,request_security_seed,3.041685,3.157575,0.115890
312,send_security_key,3.075000,2.981995,-0.093005
312,session_reset,2.906681,2.952453,0.045772
312,write_target,2.863868,3.048693,0.184825
313,enter_extended_session,3.336069,3.065595,-0.270474
313,read_target_after,3.186677,2.829812,-0.356865
313,read_target_before,3.062079,3.072090,0.010011
313,request_security_seed,2.762596,2.151028,-0.611568
313,send_security_key,3.049508,2.131612,-0.917896
313,session_reset,2.829785,2.931081,0.101296
313,write_target,3.143654,2.402106,-0.741548
314,enter_extended_session,3.090086,2.160527,-0.929559
314,read_target_after,3.067596,2.114432,-0.953164
314,read_target_before,3.006973,3.078795,0.071822
314,request_security_seed,3.053837,2.175892,-0.877945
314,send_security_key,3.030650,3.093462,0.062812
314,session_reset,2.705396,3.024249,0.318853
314,write_target,3.053278,2.138807,-0.914471
315,enter_extended_session,3.105172,3.074674,-0.030498
315,read_target_after,2.804362,2.111498,-0.692864
315,read_target_before,3.051742,3.037938,-0.013804
315,request_security_seed,2.995310,3.099537,0.104227
315,send_security_key,2.799893,2.189511,-0.610382
315,session_reset,2.941462,2.842104,-0.099358
315,write_target,3.314418,2.139644,-1.174774
316,enter_extended_session,3.184652,3.084172,-0.100480
316,read_target_after,3.015844,2.964814,-0.051030
316,read_target_before,3.028136,3.048833,0.020697
316,request_security_seed,3.064174,3.098350,0.034176
316,send_security_key,3.035679,3.087176,0.051497
316,session_reset,2.955570,3.005182,0.049612
316,write_target,3.085616,3.152058,0.066442
317,enter_extended_session,2.988605,3.034096,0.045491
317,read_target_after,3.082194,3.048553,-0.033641
317,read_target_before,3.143584,3.082985,-0.060599
317,request_security_seed,3.069413,3.072649,0.003236
317,send_security_key,3.031069,3.093461,0.062392
317,session_reset,2.943767,2.929195,-0.014572
317,write_target,3.008300,3.101772,0.093472
318,enter_extended_session,3.071159,3.070205,-0.000954
318,read_target_after,3.103845,3.025786,-0.078059
318,read_target_before,2.982878,3.076001,0.093123
318,request_security_seed,3.195756,3.050230,-0.145526
318,send_security_key,2.910871,3.094998,0.184127
318,session_reset,2.839283,2.877932,0.038649
318,write_target,3.074860,3.074464,-0.000396
319,enter_extended_session,2.801568,3.088224,0.286656
319,read_target_after,3.060752,3.078795,0.018043
319,read_target_before,3.024644,3.043036,0.018392
319,request_security_seed,2.986999,3.054071,0.067072
319,send_security_key,3.061590,3.136972,0.075382
319,session_reset,3.188493,3.076420,-0.112073
319,write_target,3.026669,3.084522,0.057853
320,enter_extended_session,3.076536,2.975221,-0.101315
320,read_target_after,2.985602,3.040242,0.054640
320,read_target_before,3.042733,2.995614,-0.047119
320,request_security_seed,3.030580,3.126566,0.095986
320,send_security_key,3.050346,3.081797,0.031451
320,session_reset,2.961367,2.937576,-0.023791
320,write_target,3.067596,3.073417,0.005821
321,enter_extended_session,2.939996,3.043875,0.103879
321,read_target_after,3.009278,3.095836,0.086558
321,read_target_before,3.046365,3.040592,-0.005773
321,request_security_seed,3.141838,3.172312,0.030474
321,send_security_key,3.053209,2.977875,-0.075334
321,session_reset,2.961297,2.956643,-0.004654
321,write_target,3.060403,3.065316,0.004913
322,enter_extended_session,3.168030,3.074884,-0.093146
322,read_target_after,3.310227,3.103589,-0.206638
322,read_target_before,2.954872,2.991633,0.036761
322,request_security_seed,2.952846,3.080820,0.127974
322,send_security_key,3.123609,3.029138,-0.094471
322,session_reset,2.908497,2.934503,0.026006
322,write_target,3.094695,3.077398,-0.017297
323,enter_extended_session,3.197084,3.257658,0.060574
323,read_target_after,3.062568,3.043037,-0.019531
323,read_target_before,3.054536,3.024877,-0.029659
323,request_security_seed,2.972053,2.799641,-0.172412
323,send_security_key,2.878464,3.138858,0.260394
323,session_reset,2.661815,2.845456,0.183641
323,write_target,3.058168,3.150870,0.092702
324,enter_extended_session,3.064733,3.122725,0.057992
324,read_target_after,3.081006,3.067900,-0.013106
324,read_target_before,3.115089,2.818288,-0.296801
324,request_security_seed,3.119768,3.068737,-0.051031
324,send_security_key,2.982808,3.294883,0.312075
324,session_reset,2.928542,2.939951,0.011409
324,write_target,3.051184,3.094579,0.043395
325,enter_extended_session,3.029393,3.158344,0.128951
325,read_target_after,3.022199,2.990027,-0.032172
325,read_target_before,2.974847,3.092344,0.117497
325,request_security_seed,3.126892,3.193683,0.066791
325,send_security_key,2.991888,2.861729,-0.130159
325,session_reset,2.917925,2.926262,0.008337
325,write_target,3.134714,3.134598,-0.000116
326,enter_extended_session,3.611805,3.108827,-0.502978
326,read_target_after,2.994611,3.019011,0.024400
326,read_target_before,3.010606,3.028998,0.018392
326,request_security_seed,2.571510,3.129011,0.557501
326,send_security_key,3.112295,3.035074,-0.077221
326,session_reset,2.867430,2.941139,0.073709
326,write_target,3.156925,3.205137,0.048212
327,enter_extended_session,3.029393,2.864663,-0.164730
327,read_target_after,3.078352,3.075163,-0.003189
327,read_target_before,3.247858,3.025157,-0.222701
327,request_security_seed,3.037215,3.068179,0.030964
327,send_security_key,3.070879,3.024319,-0.046560
327,session_reset,2.919881,3.141372,0.221491
327,write_target,2.860236,3.050440,0.190204
328,enter_extended_session,3.077026,3.141303,0.064277
328,read_target_after,2.906611,3.062801,0.156190
328,read_target_before,2.935595,3.085081,0.149486
328,request_security_seed,2.978828,3.036681,0.057853
328,send_security_key,3.091413,3.036262,-0.055151
328,session_reset,2.979736,2.918929,-0.060807
328,write_target,3.252468,3.086757,-0.165711
329,enter_extended_session,3.091273,3.052814,-0.038459
329,read_target_after,3.102169,3.014401,-0.087768
329,read_target_before,3.008440,3.049112,0.040672
329,request_security_seed,3.035260,3.008815,-0.026445
329,send_security_key,3.107755,3.108478,0.000723
329,session_reset,2.929030,3.007138,0.078108
329,write_target,3.095394,3.081658,-0.013736
330,enter_extended_session,3.135622,3.025296,-0.110326
330,read_target_after,3.294024,3.063151,-0.230873
330,read_target_before,3.091832,3.044503,-0.047329
330,request_security_seed,3.032396,3.139417,0.107021
330,send_security_key,3.035888,3.098839,0.062951
330,session_reset,2.935595,2.982484,0.046889
330,write_target,3.177598,3.046389,-0.131209
331,enter_extended_session,3.112575,3.008046,-0.104529
331,read_target_after,3.013050,2.893856,-0.119194
331,read_target_before,3.021570,3.091785,0.070215
331,request_security_seed,3.000200,3.114973,0.114773
331,send_security_key,3.098117,3.024877,-0.073240
331,session_reset,2.525414,2.925844,0.400430
331,write_target,2.888522,3.111690,0.223168
332,enter_extended_session,3.282919,3.115461,-0.167458
332,read_target_after,3.030510,3.079493,0.048983
332,read_target_before,2.860934,3.118604,0.257670
332,request_security_seed,2.825525,3.019221,0.193696
332,send_security_key,3.063406,3.060706,-0.002700
332,session_reset,2.987139,2.748797,-0.238342
332,write_target,3.098956,3.067062,-0.031894
333,enter_extended_session,2.903607,3.080331,0.176724
333,read_target_after,3.023317,3.132572,0.109255
333,read_target_before,3.073115,3.127614,0.054499
333,request_security_seed,3.143794,3.007069,-0.136725
333,send_security_key,3.109362,2.741324,-0.368038
333,session_reset,2.936433,2.878422,-0.058011
333,write_target,2.952846,3.012586,0.059740
334,enter_extended_session,3.036098,3.127335,0.091237
334,read_target_after,2.859957,3.013983,0.154026
334,read_target_before,3.125007,3.125518,0.000511
334,request_security_seed,3.031558,3.103658,0.072100
334,send_security_key,3.092460,2.981717,-0.110743
334,session_reset,2.945303,2.996871,0.051568
334,write_target,3.136600,3.071602,-0.064998
335,enter_extended_session,2.822032,3.017684,0.195652
335,read_target_after,3.105521,3.057354,-0.048167
335,read_target_before,3.130454,3.040731,-0.089723
335,request_security_seed,3.034421,2.163879,-0.870542
335,send_security_key,3.004319,3.086896,0.082577
335,session_reset,2.968560,2.894974,-0.073586
335,write_target,3.112784,2.211232,-0.901552
336,enter_extended_session,3.172709,3.089760,-0.082949
336,read_target_after,3.082543,3.047576,-0.034967
336,read_target_before,2.978618,3.046459,0.067841
336,request_security_seed,3.096372,3.066294,-0.030078
336,send_security_key,3.089317,3.008465,-0.080852
336,session_reset,2.769301,2.896370,0.127069
336,write_target,3.125775,3.180484,0.054709
337,enter_extended_session,3.060123,3.056656,-0.003467
337,read_target_after,3.126474,3.050649,-0.075825
337,read_target_before,2.936503,3.051488,0.114985
337,request_security_seed,3.085476,3.015659,-0.069817
337,send_security_key,2.997964,3.033398,0.035434
337,session_reset,2.914223,2.949030,0.034807
337,write_target,3.065921,3.073068,0.007147
338,enter_extended_session,2.845080,3.030954,0.185874
338,read_target_after,3.043012,2.898676,-0.144336
338,read_target_before,2.992097,2.969285,-0.022812
338,request_security_seed,3.067387,3.057843,-0.009544
338,send_security_key,2.868058,3.223365,0.355307
338,session_reset,3.120955,2.958879,-0.162076
338,write_target,3.102308,2.234140,-0.868168
339,enter_extended_session,3.028206,3.092484,0.064278
339,read_target_after,3.144772,2.973545,-0.171227
339,read_target_before,3.001806,3.093951,0.092145
339,request_security_seed,3.040637,3.030674,-0.009963
339,send_security_key,3.018219,3.038288,0.020069
339,session_reset,2.930846,2.880307,-0.050539
339,write_target,3.138905,3.100795,-0.038110
340,enter_extended_session,3.012142,3.065036,0.052894
340,read_target_after,3.017031,3.086826,0.069795
340,read_target_before,2.998243,3.045481,0.047238
340,request_security_seed,3.105031,3.038357,-0.066674
340,send_security_key,3.028625,2.969913,-0.058712
340,session_reset,2.820286,2.876745,0.056459
340,write_target,3.135134,3.060637,-0.074497
341,enter_extended_session,3.029812,3.091506,0.061694
341,read_target_after,3.147566,3.057494,-0.090072
341,read_target_before,2.839633,3.031373,0.191740
341,request_security_seed,3.232912,3.008186,-0.224726
341,send_security_key,2.852902,3.051697,0.198795
341,session_reset,2.966116,2.894695,-0.071421
341,write_target,2.856255,3.135576,0.279321
342,enter_extended_session,3.088340,2.839869,-0.248471
342,read_target_after,3.080378,3.064338,-0.016040
342,read_target_before,3.047133,3.000294,-0.046839
342,request_security_seed,3.119768,3.038986,-0.080782
342,send_security_key,3.049787,3.140813,0.091026
342,session_reset,2.788509,2.917533,0.129024
342,write_target,3.045806,3.002109,-0.043697
343,enter_extended_session,3.074720,2.997709,-0.077011
343,read_target_after,3.057749,2.942535,-0.115214
343,read_target_before,3.076955,3.055888,-0.021067
343,request_security_seed,3.047482,3.100656,0.053174
343,send_security_key,3.111317,3.109665,-0.001652
343,session_reset,2.969818,2.848739,-0.121079
343,write_target,3.007463,3.239429,0.231966
344,enter_extended_session,3.007812,3.150451,0.142639
344,read_target_after,2.860306,3.131734,0.271428
344,read_target_before,3.015006,3.017196,0.002190
344,request_security_seed,3.092042,2.833165,-0.258877
344,send_security_key,3.023597,3.115042,0.091445
344,session_reset,2.992516,2.505821,-0.486695
344,write_target,3.138416,3.063151,-0.075265
345,enter_extended_session,3.046435,2.866548,-0.179887
345,read_target_after,2.936852,3.082706,0.145854
345,read_target_before,2.973868,3.057842,0.083974
345,request_security_seed,3.008511,3.104496,0.095985
345,send_security_key,3.128498,2.957552,-0.170946
345,session_reset,2.965977,3.085569,0.119592
345,write_target,3.308202,3.109735,-0.198467
346,enter_extended_session,3.157623,3.117906,-0.039717
346,read_target_after,3.093787,3.131735,0.037948
346,read_target_before,3.111527,2.950498,-0.161029
346,request_security_seed,2.922605,3.096395,0.173790
346,send_security_key,3.136321,3.045900,-0.090421
346,session_reset,2.838027,2.871367,0.033340
346,write_target,2.972891,3.033468,0.060577
347,enter_extended_session,3.153642,3.013704,-0.139938
347,read_target_after,3.092111,2.831349,-0.260762
347,read_target_before,3.135343,2.940301,-0.195042
347,request_security_seed,2.963812,3.065804,0.101992
347,send_security_key,3.068504,3.135506,0.067002
347,session_reset,2.936154,2.933107,-0.003047
347,write_target,3.051952,2.396660,-0.655292
348,enter_extended_session,3.054745,3.024808,-0.029937
348,read_target_after,3.031278,3.128522,0.097244
348,read_target_before,2.811836,3.051278,0.239442
348,request_security_seed,3.082264,3.024040,-0.058224
348,send_security_key,3.255192,3.034865,-0.220327
348,session_reset,2.876788,2.901678,0.024890
348,write_target,3.106918,3.101913,-0.005005
349,enter_extended_session,3.061800,2.927519,-0.134281
349,read_target_after,2.804153,2.970402,0.166249
349,read_target_before,3.027857,3.061335,0.033478
349,request_security_seed,3.061660,3.041710,-0.019950
349,send_security_key,3.061381,3.049671,-0.011710
349,session_reset,2.983298,3.075582,0.092284
349,write_target,3.253306,3.110852,-0.142454
350,enter_extended_session,3.088270,3.076212,-0.012058
350,read_target_after,3.060263,3.037170,-0.023093
350,read_target_before,3.087851,3.100167,0.012316
350,request_security_seed,3.053488,3.087805,0.034317
350,send_security_key,3.042174,3.014192,-0.027982
350,session_reset,2.907659,2.944002,0.036343
350,write_target,3.032117,3.099608,0.067491
351,enter_extended_session,2.757079,3.047437,0.290358
351,read_target_after,3.081915,3.049183,-0.032732
351,read_target_before,3.033584,3.062452,0.028868
351,request_security_seed,3.071787,3.073418,0.001631
351,send_security_key,2.875462,3.012376,0.136914
351,session_reset,3.172219,2.768212,-0.404007
351,write_target,3.051673,3.037938,-0.013735
352,enter_extended_session,3.104612,3.049741,-0.054871
352,read_target_after,3.055863,3.060287,0.004424
352,read_target_before,2.897043,2.837076,-0.059967
352,request_security_seed,3.022828,3.265201,0.242373
352,send_security_key,3.273980,2.836517,-0.437463
352,session_reset,2.778940,2.946587,0.167647
352,write_target,3.093019,3.066294,-0.026725
353,enter_extended_session,3.123820,3.151220,0.027400
353,read_target_after,3.040288,3.082567,0.042279
353,read_target_before,3.057330,3.105614,0.048284
353,request_security_seed,3.018777,3.024599,0.005822
353,send_security_key,3.068435,3.101144,0.032709
353,session_reset,2.939227,2.923120,-0.016107
353,write_target,3.100771,3.037938,-0.062833
354,enter_extended_session,3.078282,3.096465,0.018183
354,read_target_after,3.056981,3.284686,0.227705
354,read_target_before,3.086594,3.098071,0.011477
354,request_security_seed,3.070530,3.020828,-0.049702
354,send_security_key,2.938947,3.110154,0.171207
354,session_reset,2.938040,2.947215,0.009175
354,write_target,3.082124,3.096046,0.013922
355,enter_extended_session,3.060263,3.037240,-0.023023
355,read_target_after,2.977221,3.105963,0.128742
355,read_target_before,3.075000,3.207512,0.132512
355,request_security_seed,3.095184,3.210375,0.115191
355,send_security_key,3.014447,2.913203,-0.101244
355,session_reset,2.945164,2.726378,-0.218786
355,write_target,3.118930,2.859914,-0.259016
356,enter_extended_session,3.057470,3.013075,-0.044395
356,read_target_after,3.244227,2.846435,-0.397792
356,read_target_before,3.015914,3.015729,-0.000185
356,request_security_seed,3.122143,3.000503,-0.121640
356,send_security_key,3.080866,3.111970,0.031104
356,session_reset,2.951728,2.914600,-0.037128
356,write_target,3.103844,3.251511,0.147667
357,enter_extended_session,3.056702,3.035425,-0.021277
357,read_target_after,3.025342,3.145144,0.119802
357,read_target_before,3.043780,2.943025,-0.100755
357,request_security_seed,3.141559,3.086059,-0.055500
357,send_security_key,3.077933,3.045272,-0.032661
357,session_reset,2.808553,2.908383,0.099830
357,write_target,2.968979,3.092624,0.123645
358,enter_extended_session,3.102028,3.025437,-0.076591
358,read_target_after,3.118372,3.139347,0.020975
358,read_target_before,3.011374,3.103588,0.092214
358,request_security_seed,3.317351,3.122236,-0.195115
358,send_security_key,2.856535,3.025227,0.168692
358,session_reset,3.014936,2.900492,-0.114444
