time_min,time_hour,strategy,vulnerable_vehicle_count
1020,17.000,hotpatch_first,188
1050,17.500,hotpatch_first,179
1080,18.000,hotpatch_first,167
1110,18.500,hotpatch_first,162
1140,19.000,hotpatch_first,159
1170,19.500,hotpatch_first,153
1200,20.000,hotpatch_first,150
1230,20.500,hotpatch_first,150
1260,21.000,hotpatch_first,150
1290,21.500,hotpatch_first,150
1320,22.000,hotpatch_first,150
1350,22.500,hotpatch_first,150
1380,23.000,hotpatch_first,150
1410,23.500,hotpatch_first,150
1440,24.000,hotpatch_first,150
1470,24.500,hotpatch_first,150
1500,25.000,hotpatch_first,150
1530,25.500,hotpatch_first,150
1560,26.000,hotpatch_first,150
1590,26.500,hotpatch_first,150
1620,27.000,hotpatch_first,150
1650,27.500,hotpatch_first,150
1680,28.000,hotpatch_first,150
1710,28.500,hotpatch_first,150
1740,29.000,hotpatch_first,150
1770,29.500,hotpatch_first,150
1800,30.000,hotpatch_first,150
1830,30.500,hotpatch_first,150
1860,31.000,hotpatch_first,150
1890,31.500,hotpatch_first,150
1920,32.000,hotpatch_first,150
1950,32.500,hotpatch_first,150
1980,33.000,hotpatch_first,150
2010,33.500,hotpatch_first,150
2040,34.000,hotpatch_first,150
2070,34.500,hotpatch_first,150
2100,35.000,hotpatch_first,150
2130,35.500,hotpatch_first,150
2160,36.000,hotpatch_first,150
2190,36.500,hotpatch_first,150
2220,37.000,hotpatch_first,150
2250,37.500,hotpatch_first,150
2280,38.000,hotpatch_first,150
2310,38.500,hotpatch_first,150
2340,39.000,hotpatch_first,150
2370,39.500,hotpatch_first,150
2400,40.000,hotpatch_first,150
2430,40.500,hotpatch_first,150
2460,41.000,hotpatch_first,150
2490,41.500,hotpatch_first,150
2520,42.000,hotpatch_first,150
2550,42.500,hotpatch_first,150
2580,43.000,hotpatch_first,150
2610,43.500,hotpatch_first,150
2640,44.000,hotpatch_first,150
2670,44.500,hotpatch_first,150
2700,45.000,hotpatch_first,150
2730,45.500,hotpatch_first,150
2760,46.000,hotpatch_first,150
2790,46.500,hotpatch_first,150
2820,47.000,hotpatch_first,150
2850,47.500,hotpatch_first,150
2880,48.000,hotpatch_first,150
2910,48.500,hotpatch_first,150
2940,49.000,hotpatch_first,150
2970,49.500,hotpatch_first,150
3000,50.000,hotpatch_first,150
3030,50.500,hotpatch_first,150
3060,51.000,hotpatch_first,150
3090,51.500,hotpatch_first,150
3120,52.000,hotpatch_first,150
3150,52.500,hotpatch_first,150
3180,53.000,hotpatch_first,150
3210,53.500,hotpatch_first,150
3240,54.000,hotpatch_first,150
3270,54.500,hotpatch_first,150
3300,55.000,hotpatch_first,150
3330,55.500,hotpatch_first,150
3360,56.000,hotpatch_first,150
3390,56.500,hotpatch_first,150
3420,57.000,hotpatch_first,150
3450,57.500,hotpatch_first,150
3480,58.000,hotpatch_first,150
3510,58.500,hotpatch_first,150
3540,59.000,hotpatch_first,150
3570,59.500,hotpatch_first,150
3600,60.000,hotpatch_first,150
3630,60.500,hotpatch_first,150
3660,61.000,hotpatch_first,150
3690,61.500,hotpatch_first,150
3720,62.000,hotpatch_first,150
3750,62.500,hotpatch_first,150
3780,63.000,hotpatch_first,150
3810,63.500,hotpatch_first,150
3840,64.000,hotpatch_first,150
3870,64.500,hotpatch_first,150
3900,65.000,hotpatch_first,150
3930,65.500,hotpatch_first,150
3960,66.000,hotpatch_first,150
3990,66.500,hotpatch_first,150
4020,67.000,hotpatch_first,150
4050,67.500,hotpatch_first,150
4080,68.000,hotpatch_first,150
4110,68.500,hotpatch_first,150
4140,69.000,hotpatch_first,150
4170,69.500,hotpatch_first,150
4200,70.000,hotpatch_first,150
4230,70.500,hotpatch_first,150
4260,71.000,hotpatch_first,150
4290,71.500,hotpatch_first,150
4320,72.000,hotpatch_first,150
4350,72.500,hotpatch_first,150
4380,73.000,hotpatch_first,150
4410,73.500,hotpatch_first,150
4440,74.000,hotpatch_first,150
4470,74.500,hotpatch_first,150
4500,75.000,hotpatch_first,150
4530,75.500,hotpatch_first,150
4560,76.000,hotpatch_first,150
4590,76.500,hotpatch_first,150
4620,77.000,hotpatch_first,150
4650,77.500,hotpatch_first,150
4680,78.000,hotpatch_first,150
4710,78.500,hotpatch_first,150
4740,79.000,hotpatch_first,150
4770,79.500,hotpatch_first,150
4800,80.000,hotpatch_first,150
4830,80.500,hotpatch_first,150
4860,81.000,hotpatch_first,150
4890,81.500,hotpatch_first,150
4920,82.000,hotpatch_first,150
4950,82.500,hotpatch_first,150
4980,83.000,hotpatch_first,150
5010,83.500,hotpatch_first,150
5040,84.000,hotpatch_first,150
5070,84.500,hotpatch_first,150
5100,85.000,hotpatch_first,150
5130,85.500,hotpatch_first,150
5160,86.000,hotpatch_first,150
5190,86.500,hotpatch_first,150
5220,87.000,hotpatch_first,150
5250,87.500,hotpatch_first,150
5280,88.000,hotpatch_first,150
5310,88.500,hotpatch_first,150
5340,89.000,hotpatch_first,150
5370,89.500,hotpatch_first,150
5400,90.000,hotpatch_first,150
5430,90.500,hotpatch_first,150
5460,91.000,hotpatch_first,150
5490,91.500,hotpatch_first,150
5520,92.000,hotpatch_first,150
5550,92.500,hotpatch_first,150
5580,93.000,hotpatch_first,150
5610,93.500,hotpatch_first,150
5640,94.000,hotpatch_first,150
5670,94.500,hotpatch_first,150
5700,95.000,hotpatch_first,150
5730,95.500,hotpatch_first,150
5760,96.000,hotpatch_first,150
5790,96.500,hotpatch_first,150
5820,97.000,hotpatch_first,150
5850,97.500,hotpatch_first,150
5880,98.000,hotpatch_first,150
5910,98.500,hotpatch_first,150
5940,99.000,hotpatch_first,150
5970,99.500,hotpatch_first,150
6000,100.000,hotpatch_first,150
6030,100.500,hotpatch_first,150
6060,101.000,hotpatch_first,150
6090,101.500,hotpatch_first,150
6120,102.000,hotpatch_first,150
6150,102.500,hotpatch_first,150
6180,103.000,hotpatch_first,150
6210,103.500,hotpatch_first,150
6240,104.000,hotpatch_first,150
6270,104.500,hotpatch_first,150
6300,105.000,hotpatch_first,150
6330,105.500,hotpatch_first,150
6360,106.000,hotpatch_first,150
6390,106.500,hotpatch_first,150
6420,107.000,hotpatch_first,150
6450,107.500,hotpatch_first,150
6480,108.000,hotpatch_first,150
6510,108.500,hotpatch_first,150
6540,109.000,hotpatch_first,150
6570,109.500,hotpatch_first,150
6600,110.000,hotpatch_first,150
6630,110.500,hotpatch_first,150
6660,111.000,hotpatch_first,150
6690,111.500,hotpatch_first,150
6720,112.000,hotpatch_first,150
6750,112.500,hotpatch_first,150
6780,113.000,hotpatch_first,150
6810,113.500,hotpatch_first,150
6840,114.000,hotpatch_first,150
6870,114.500,hotpatch_first,150
6900,115.000,hotpatch_first,150
6930,115.500,hotpatch_first,150
6960,116.000,hotpatch_first,150
6990,116.500,hotpatch_first,150
7020,117.000,hotpatch_first,150
7050,117.500,hotpatch_first,150
7080,118.000,hotpatch_first,150
7110,118.500,hotpatch_first,150
7140,119.000,hotpatch_first,150
7170,119.500,hotpatch_first,150
7200,120.000,hotpatch_first,150
7230,120.500,hotpatch_first,150
7260,121.000,hotpatch_first,150
7290,121.500,hotpatch_first,150
7320,122.000,hotpatch_first,150
7350,122.500,hotpatch_first,150
7380,123.000,hotpatch_first,150
7410,123.500,hotpatch_first,150
7440,124.000,hotpatch_first,150
7470,124.500,hotpatch_first,150
7500,125.000,hotpatch_first,150
7530,125.500,hotpatch_first,150
7560,126.000,hotpatch_first,150
7590,126.500,hotpatch_first,150
7620,127.000,hotpatch_first,150
7650,127.500,hotpatch_first,150
7680,128.000,hotpatch_first,150
7710,128.500,hotpatch_first,150
7740,129.000,hotpatch_first,150
7770,129.500,hotpatch_first,150
7800,130.000,hotpatch_first,150
7830,130.500,hotpatch_first,150
7860,131.000,hotpatch_first,150
7890,131.500,hotpatch_first,150
7920,132.000,hotpatch_first,150
7950,132.500,hotpatch_first,150
7980,133.000,hotpatch_first,150
8010,133.500,hotpatch_first,150
8040,134.000,hotpatch_first,150
8070,134.500,hotpatch_first,150
8100,135.000,hotpatch_first,150
8130,135.500,hotpatch_first,150
8160,136.000,hotpatch_first,150
8190,136.500,hotpatch_first,150
8220,137.000,hotpatch_first,150
8250,137.500,hotpatch_first,150
8280,138.000,hotpatch_first,150
8310,138.500,hotpatch_first,150
8340,139.000,hotpatch_first,150
8370,139.500,hotpatch_first,150
8400,140.000,hotpatch_first,150
8430,140.500,hotpatch_first,150
8460,141.000,hotpatch_first,150
8490,141.500,hotpatch_first,150
8520,142.000,hotpatch_first,150
8550,142.500,hotpatch_first,150
8580,143.000,hotpatch_first,150
8610,143.500,hotpatch_first,150
8640,144.000,hotpatch_first,150
8670,144.500,hotpatch_first,150
8700,145.000,hotpatch_first,150
8730,145.500,hotpatch_first,150
8760,146.000,hotpatch_first,150
8790,146.500,hotpatch_first,150
8820,147.000,hotpatch_first,150
8850,147.500,hotpatch_first,150
8880,148.000,hotpatch_first,150
8910,148.500,hotpatch_first,150
8940,149.000,hotpatch_first,150
8970,149.500,hotpatch_first,150
9000,150.000,hotpatch_first,150
9030,150.500,hotpatch_first,150
9060,151.000,hotpatch_first,150
9090,151.500,hotpatch_first,150
9120,152.000,hotpatch_first,150
9150,152.500,hotpatch_first,150
9180,153.000,hotpatch_first,150
9210,153.500,hotpatch_first,150
9240,154.000,hotpatch_first,150
9270,154.500,hotpatch_first,150
9300,155.000,hotpatch_first,150
9330,155.500,hotpatch_first,150
9360,156.000,hotpatch_first,150
9390,156.500,hotpatch_first,150
9420,157.000,hotpatch_first,150
9450,157.500,hotpatch_first,150
9480,158.000,hotpatch_first,150
9510,158.500,hotpatch_first,150
9540,159.000,hotpatch_first,150
9570,159.500,hotpatch_first,150
9600,160.000,hotpatch_first,150
9630,160.500,hotpatch_first,150
9660,161.000,hotpatch_first,150
9690,161.500,hotpatch_first,150
9720,162.000,hotpatch_first,150
9750,162.500,hotpatch_first,150
9780,163.000,hotpatch_first,150
9810,163.500,hotpatch_first,150
9840,164.000,hotpatch_first,150
9870,164.500,hotpatch_first,150
9900,165.000,hotpatch_first,150
9930,165.500,hotpatch_first,150
9960,166.000,hotpatch_first,150
9990,166.500,hotpatch_first,150
10020,167.000,hotpatch_first,150
10050,167.500,hotpatch_first,150
10080,168.000,hotpatch_first,150
10110,168.500,hotpatch_first,150
10140,169.000,hotpatch_first,150
10170,169.500,hotpatch_first,150
10200,170.000,hotpatch_first,150
10230,170.500,hotpatch_first,150
10260,171.000,hotpatch_first,150
10290,171.500,hotpatch_first,150
10320,172.000,hotpatch_first,150
10350,172.500,hotpatch_first,150
10380,173.000,hotpatch_first,150
10410,173.500,hotpatch_first,150
10440,174.000,hotpatch_first,150
10470,174.500,hotpatch_first,150
10500,175.000,hotpatch_first,150
10530,175.500,hotpatch_first,150
10560,176.000,hotpatch_first,150
10590,176.500,hotpatch_first,150
10620,177.000,hotpatch_first,150
10650,177.500,hotpatch_first,150
10680,178.000,hotpatch_first,150
10710,178.500,hotpatch_first,150
10740,179.000,hotpatch_first,150
10770,179.500,hotpatch_first,150
10800,180.000,hotpatch_first,150
10830,180.500,hotpatch_first,150
10860,181.000,hotpatch_first,150
10890,181.500,hotpatch_first,150
10920,182.000,hotpatch_first,150
10950,182.500,hotpatch_first,150
10980,183.000,hotpatch_first,150
11010,183.500,hotpatch_first,150
11040,184.000,hotpatch_first,150
11070,184.500,hotpatch_first,150
11100,185.000,hotpatch_first,150
11130,185.500,hotpatch_first,150
11160,186.000,hotpatch_first,150
11190,186.500,hotpatch_first,150
11220,187.000,hotpatch_first,150
11250,187.500,hotpatch_first,150
11280,188.000,hotpatch_first,150
11310,188.500,hotpatch_first,150
11340,189.000,hotpatch_first,150
11370,189.500,hotpatch_first,150
11400,190.000,hotpatch_first,150
11430,190.500,hotpatch_first,150
11460,191.000,hotpatch_first,150
11490,191.500,hotpatch_first,150
11520,192.000,hotpatch_first,150
11550,192.500,hotpatch_first,150
11580,193.000,hotpatch_first,150
11610,193.500,hotpatch_first,150
11640,194.000,hotpatch_first,150
11670,194.500,hotpatch_first,150
11700,195.000,hotpatch_first,150
11730,195.500,hotpatch_first,150
11760,196.000,hotpatch_first,150
11790,196.500,hotpatch_first,150
11820,197.000,hotpatch_first,150
11850,197.500,hotpatch_first,150
11880,198.000,hotpatch_first,150
11910,198.500,hotpatch_first,150
11940,199.000,hotpatch_first,150
11970,199.500,hotpatch_first,150
12000,200.000,hotpatch_first,150
12030,200.500,hotpatch_first,150
12060,201.000,hotpatch_first,150
12090,201.500,hotpatch_first,150
12120,202.000,hotpatch_first,150
12150,202.500,hotpatch_first,150
12180,203.000,hotpatch_first,150
12210,203.500,hotpatch_first,150
12240,204.000,hotpatch_first,150
12270,204.500,hotpatch_first,150
12300,205.000,hotpatch_first,150
12330,205.500,hotpatch_first,150
12360,206.000,hotpatch_first,150
12390,206.500,hotpatch_first,150
12420,207.000,hotpatch_first,150
12450,207.500,hotpatch_first,150
12480,208.000,hotpatch_first,150
12510,208.500,hotpatch_first,150
12540,209.000,hotpatch_first,150
12570,209.500,hotpatch_first,150
12600,210.000,hotpatch_first,150
12630,210.500,hotpatch_first,150
12660,211.000,hotpatch_first,150
12690,211.500,hotpatch_first,150
12720,212.000,hotpatch_first,150
12750,212.500,hotpatch_first,150
12780,213.000,hotpatch_first,150
12810,213.500,hotpatch_first,150
12840,214.000,hotpatch_first,150
12870,214.500,hotpatch_first,150
12900,215.000,hotpatch_first,150
12930,215.500,hotpatch_first,150
12960,216.000,hotpatch_first,150
12990,216.500,hotpatch_first,150
13020,217.000,hotpatch_first,150
13050,217.500,hotpatch_first,150
13080,218.000,hotpatch_first,150
13110,218.500,hotpatch_first,150
13140,219.000,hotpatch_first,150
13170,219.500,hotpatch_first,150
13200,220.000,hotpatch_first,150
13230,220.500,hotpatch_first,150
13260,221.000,hotpatch_first,150
13290,221.500,hotpatch_first,150
13320,222.000,hotpatch_first,150
13350,222.500,hotpatch_first,150
13380,223.000,hotpatch_first,150
13410,223.500,hotpatch_first,150
13440,224.000,hotpatch_first,150
13470,224.500,hotpatch_first,150
13500,225.000,hotpatch_first,150
13530,225.500,hotpatch_first,150
13560,226.000,hotpatch_first,150
13590,226.500,hotpatch_first,150
13620,227.000,hotpatch_first,150
13650,227.500,hotpatch_first,150
13680,228.000,hotpatch_first,150
13710,228.500,hotpatch_first,150
13740,229.000,hotpatch_first,150
13770,229.500,hotpatch_first,150
13800,230.000,hotpatch_first,150
13830,230.500,hotpatch_first,150
13860,231.000,hotpatch_first,150
13890,231.500,hotpatch_first,150
13920,232.000,hotpatch_first,150
13950,232.500,hotpatch_first,150
13980,233.000,hotpatch_first,150
14010,233.500,hotpatch_first,150
14040,234.000,hotpatch_first,150
14070,234.500,hotpatch_first,150
14100,235.000,hotpatch_first,150
14130,235.500,hotpatch_first,150
14160,236.000,hotpatch_first,150
14190,236.500,hotpatch_first,150
14220,237.000,hotpatch_first,150
14250,237.500,hotpatch_first,150
14280,238.000,hotpatch_first,150
14310,238.500,hotpatch_first,150
14340,239.000,hotpatch_first,150
14370,239.500,hotpatch_first,150
14400,240.000,hotpatch_first,150
14430,240.500,hotpatch_first,150
14460,241.000,hotpatch_first,150
14490,241.500,hotpatch_first,150
14520,242.000,hotpatch_first,150
14550,242.500,hotpatch_first,150
14580,243.000,hotpatch_first,150
14610,243.500,hotpatch_first,150
14640,244.000,hotpatch_first,150
14670,244.500,hotpatch_first,150
14700,245.000,hotpatch_first,150
14730,245.500,hotpatch_first,150
14760,246.000,hotpatch_first,150
14790,246.500,hotpatch_first,150
14820,247.000,hotpatch_first,150
14850,247.500,hotpatch_first,150
14880,248.000,hotpatch_first,150
14910,248.500,hotpatch_first,150
14940,249.000,hotpatch_first,150
14970,249.500,hotpatch_first,150
15000,250.000,hotpatch_first,150
15030,250.500,hotpatch_first,150
15060,251.000,hotpatch_first,150
15090,251.500,hotpatch_first,150
15120,252.000,hotpatch_first,150
15150,252.500,hotpatch_first,150
15180,253.000,hotpatch_first,150
15210,253.500,hotpatch_first,150
15240,254.000,hotpatch_first,150
15270,254.500,hotpatch_first,150
15300,255.000,hotpatch_first,150
15330,255.500,hotpatch_first,150
15360,256.000,hotpatch_first,150
15390,256.500,hotpatch_first,150
15420,257.000,hotpatch_first,150
15450,257.500,hotpatch_first,150
15480,258.000,hotpatch_first,150
15510,258.500,hotpatch_first,150
15540,259.000,hotpatch_first,150
15570,259.500,hotpatch_first,150
15600,260.000,hotpatch_first,150
15630,260.500,hotpatch_first,150
15660,261.000,hotpatch_first,150
15690,261.500,hotpatch_first,150
15720,262.000,hotpatch_first,150
15750,262.500,hotpatch_first,150
15780,263.000,hotpatch_first,150
15810,263.500,hotpatch_first,150
15840,264.000,hotpatch_first,150
15870,264.500,hotpatch_first,150
15900,265.000,hotpatch_first,150
15930,265.500,hotpatch_first,150
15960,266.000,hotpatch_first,150
15990,266.500,hotpatch_first,150
16020,267.000,hotpatch_first,150
16050,267.500,hotpatch_first,150
16080,268.000,hotpatch_first,150
16110,268.500,hotpatch_first,150
16140,269.000,hotpatch_first,150
16170,269.500,hotpatch_first,150
16200,270.000,hotpatch_first,150
16230,270.500,hotpatch_first,150
16260,271.000,hotpatch_first,150
16290,271.500,hotpatch_first,150
16320,272.000,hotpatch_first,150
16350,272.500,hotpatch_first,150
16380,273.000,hotpatch_first,150
16410,273.500,hotpatch_first,150
16440,274.000,hotpatch_first,150
16470,274.500,hotpatch_first,150
16500,275.000,hotpatch_first,150
16530,275.500,hotpatch_first,150
16560,276.000,hotpatch_first,150
16590,276.500,hotpatch_first,150
16620,277.000,hotpatch_first,150
16650,277.500,hotpatch_first,150
16680,278.000,hotpatch_first,150
16710,278.500,hotpatch_first,150
16740,279.000,hotpatch_first,150
16770,279.500,hotpatch_first,150
16800,280.000,hotpatch_first,150
16830,280.500,hotpatch_first,150
16860,281.000,hotpatch_first,150
16890,281.500,hotpatch_first,150
16920,282.000,hotpatch_first,150
16950,282.500,hotpatch_first,150
16980,283.000,hotpatch_first,150
17010,283.500,hotpatch_first,150
17040,284.000,hotpatch_first,150
17070,284.500,hotpatch_first,150
17100,285.000,hotpatch_first,150
17130,285.500,hotpatch_first,150
17160,286.000,hotpatch_first,150
17190,286.500,hotpatch_first,150
17220,287.000,hotpatch_first,150
17250,287.500,hotpatch_first,150
17280,288.000,hotpatch_first,150
17310,288.500,hotpatch_first,150
17340,289.000,hotpatch_first,150
17370,289.500,hotpatch_first,150
17400,290.000,hotpatch_first,150
17430,290.500,hotpatch_first,150
17460,291.000,hotpatch_first,150
17490,291.500,hotpatch_first,150
17520,292.000,hotpatch_first,150
17550,292.500,hotpatch_first,150
17580,293.000,hotpatch_first,150
17610,293.500,hotpatch_first,150
17640,294.000,hotpatch_first,150
17670,294.500,hotpatch_first,150
17700,295.000,hotpatch_first,150
17730,295.500,hotpatch_first,150
17760,296.000,hotpatch_first,150
17790,296.500,hotpatch_first,150
17820,297.000,hotpatch_first,150
17850,297.500,hotpatch_first,150
17880,298.000,hotpatch_first,150
17910,298.500,hotpatch_first,150
17940,299.000,hotpatch_first,150
17970,299.500,hotpatch_first,150
18000,300.000,hotpatch_first,150
18030,300.500,hotpatch_first,150
18060,301.000,hotpatch_first,150
18090,301.500,hotpatch_first,150
18120,302.000,hotpatch_first,150
18150,302.500,hotpatch_first,150
18180,303.000,hotpatch_first,150
18210,303.500,hotpatch_first,150
18240,304.000,hotpatch_first,150
18270,304.500,hotpatch_first,150
18300,305.000,hotpatch_first,150
18330,305.500,hotpatch_first,150
18360,306.000,hotpatch_first,150
18390,306.500,hotpatch_first,150
18420,307.000,hotpatch_first,150
18450,307.500,hotpatch_first,150
18480,308.000,hotpatch_first,150
18510,308.500,hotpatch_first,150
18540,309.000,hotpatch_first,150
18570,309.500,hotpatch_first,150
18600,310.000,hotpatch_first,150
18630,310.500,hotpatch_first,150
18660,311.000,hotpatch_first,150
18690,311.500,hotpatch_first,150
18720,312.000,hotpatch_first,150
18750,312.500,hotpatch_first,150
18780,313.000,hotpatch_first,150
18810,313.500,hotpatch_first,150
18840,314.000,hotpatch_first,150
18870,314.500,hotpatch_first,150
18900,315.000,hotpatch_first,150
18930,315.500,hotpatch_first,150
18960,316.000,hotpatch_first,150
18990,316.500,hotpatch_first,150
19020,317.000,hotpatch_first,150
19050,317.500,hotpatch_first,150
19080,318.000,hotpatch_first,150
19110,318.500,hotpatch_first,150
19140,319.000,hotpatch_first,150
19170,319.500,hotpatch_first,150
19200,320.000,hotpatch_first,150
19230,320.500,hotpatch_first,150
19260,321.000,hotpatch_first,150
19290,321.500,hotpatch_first,150
19320,322.000,hotpatch_first,150
19350,322.500,hotpatch_first,150
19380,323.000,hotpatch_first,150
19410,323.500,hotpatch_first,150
19440,324.000,hotpatch_first,150
19470,324.500,hotpatch_first,150
19500,325.000,hotpatch_first,150
19530,325.500,hotpatch_first,150
19560,326.000,hotpatch_first,150
19590,326.500,hotpatch_first,150
19620,327.000,hotpatch_first,150
19650,327.500,hotpatch_first,150
19680,328.000,hotpatch_first,150
19710,328.500,hotpatch_first,150
19740,329.000,hotpatch_first,150
19770,329.500,hotpatch_first,150
19800,330.000,hotpatch_first,150
19830,330.500,hotpatch_first,150
19860,331.000,hotpatch_first,150
19890,331.500,hotpatch_first,150
19920,332.000,hotpatch_first,150
19950,332.500,hotpatch_first,150
19980,333.000,hotpatch_first,150
20010,333.500,hotpatch_first,150
20040,334.000,hotpatch_first,150
20070,334.500,hotpatch_first,150
20100,335.000,hotpatch_first,150
20130,335.500,hotpatch_first,150
20160,336.000,hotpatch_first,150
20190,336.500,hotpatch_first,150
20220,337.000,hotpatch_first,150
20250,337.500,hotpatch_first,150
20280,338.000,hotpatch_first,150
20310,338.500,hotpatch_first,150
20340,339.000,hotpatch_first,150
20370,339.500,hotpatch_first,150
20400,340.000,hotpatch_first,150
20430,340.500,hotpatch_first,150
20460,341.000,hotpatch_first,150
20490,341.500,hotpatch_first,150
20520,342.000,hotpatch_first,150
20550,342.500,hotpatch_first,150
20580,343.000,hotpatch_first,150
20610,343.500,hotpatch_first,150
20640,344.000,hotpatch_first,150
20670,344.500,hotpatch_first,150
20700,345.000,hotpatch_first,150
20730,345.500,hotpatch_first,150
20760,346.000,hotpatch_first,150
20790,346.500,hotpatch_first,150
20820,347.000,hotpatch_first,150
20850,347.500,hotpatch_first,150
20880,348.000,hotpatch_first,150
20910,348.500,hotpatch_first,150
20940,349.000,hotpatch_first,150
20970,349.500,hotpatch_first,150
21000,350.000,hotpatch_first,150
21030,350.500,hotpatch_first,150
21060,351.000,hotpatch_first,150
21090,351.500,hotpatch_first,150
21120,352.000,hotpatch_first,150
21150,352.500,hotpatch_first,150
21180,353.000,hotpatch_first,150
21210,353.500,hotpatch_first,150
21240,354.000,hotpatch_first,150
21270,354.500,hotpatch_first,150
21300,355.000,hotpatch_first,150
21330,355.500,hotpatch_first,150
21360,356.000,hotpatch_first,150
21390,356.500,hotpatch_first,150
21420,357.000,hotpatch_first,150
21450,357.500,hotpatch_first,150
21480,358.000,hotpatch_first,150
21510,358.500,hotpatch_first,150
21540,359.000,hotpatch_first,150
21570,359.500,hotpatch_first,150
21600,360.000,hotpatch_first,150
21630,360.500,hotpatch_first,150
21660,361.000,hotpatch_first,149
21690,361.500,hotpatch_first,149
21720,362.000,hotpatch_first,149
21750,362.500,hotpatch_first,149
21780,363.000,hotpatch_first,149
21810,363.500,hotpatch_first,149
21840,364.000,hotpatch_first,149
21870,364.500,hotpatch_first,149
21900,365.000,hotpatch_first,149
21930,365.500,hotpatch_first,149
21960,366.000,hotpatch_first,149
21990,366.500,hotpatch_first,149
22020,367.000,hotpatch_first,149
22050,367.500,hotpatch_first,149
22080,368.000,hotpatch_first,149
22110,368.500,hotpatch_first,149
22140,369.000,hotpatch_first,149
22170,369.500,hotpatch_first,149
22200,370.000,hotpatch_first,149
22230,370.500,hotpatch_first,149
22260,371.000,hotpatch_first,149
22290,371.500,hotpatch_first,149
22320,372.000,hotpatch_first,149
22350,372.500,hotpatch_first,149
22380,373.000,hotpatch_first,149
22410,373.500,hotpatch_first,149
22440,374.000,hotpatch_first,149
22470,374.500,hotpatch_first,149
22500,375.000,hotpatch_first,149
22530,375.500,hotpatch_first,149
22560,376.000,hotpatch_first,149
22590,376.500,hotpatch_first,149
22620,377.000,hotpatch_first,149
22650,377.500,hotpatch_first,149
22680,378.000,hotpatch_first,149
22710,378.500,hotpatch_first,149
22740,379.000,hotpatch_first,149
22770,379.500,hotpatch_first,149
22800,380.000,hotpatch_first,149
22830,380.500,hotpatch_first,149
22860,381.000,hotpatch_first,149
22890,381.500,hotpatch_first,149
22920,382.000,hotpatch_first,148
22950,382.500,hotpatch_first,145
22980,383.000,hotpatch_first,143
23010,383.500,hotpatch_first,141
23040,384.000,hotpatch_first,136
23070,384.500,hotpatch_first,131
23100,385.000,hotpatch_first,127
23130,385.500,hotpatch_first,127
23160,386.000,hotpatch_first,127
23190,386.500,hotpatch_first,127
23220,387.000,hotpatch_first,127
23250,387.500,hotpatch_first,127
23280,388.000,hotpatch_first,127
23310,388.500,hotpatch_first,127
23340,389.000,hotpatch_first,127
23370,389.500,hotpatch_first,127
23400,390.000,hotpatch_first,127
23430,390.500,hotpatch_first,127
23460,391.000,hotpatch_first,127
23490,391.500,hotpatch_first,127
23520,392.000,hotpatch_first,127
23550,392.500,hotpatch_first,127
23580,393.000,hotpatch_first,127
23610,393.500,hotpatch_first,127
23640,394.000,hotpatch_first,127
23670,394.500,hotpatch_first,127
23700,395.000,hotpatch_first,127
23730,395.500,hotpatch_first,127
23760,396.000,hotpatch_first,127
23790,396.500,hotpatch_first,127
23820,397.000,hotpatch_first,127
23850,397.500,hotpatch_first,127
23880,398.000,hotpatch_first,127
23910,398.500,hotpatch_first,127
23940,399.000,hotpatch_first,127
23970,399.500,hotpatch_first,127
24000,400.000,hotpatch_first,127
24030,400.500,hotpatch_first,127
24060,401.000,hotpatch_first,127
24090,401.500,hotpatch_first,127
24120,402.000,hotpatch_first,127
24150,402.500,hotpatch_first,127
24180,403.000,hotpatch_first,127
24210,403.500,hotpatch_first,127
24240,404.000,hotpatch_first,127
24270,404.500,hotpatch_first,127
24300,405.000,hotpatch_first,127
24330,405.500,hotpatch_first,127
24360,406.000,hotpatch_first,120
24390,406.500,hotpatch_first,112
24420,407.000,hotpatch_first,102
24450,407.500,hotpatch_first,95
24480,408.000,hotpatch_first,85
24510,408.500,hotpatch_first,71
24540,409.000,hotpatch_first,67
24570,409.500,hotpatch_first,67
24600,410.000,hotpatch_first,67
24630,410.500,hotpatch_first,67
24660,411.000,hotpatch_first,67
24690,411.500,hotpatch_first,67
24720,412.000,hotpatch_first,67
24750,412.500,hotpatch_first,67
24780,413.000,hotpatch_first,67
24810,413.500,hotpatch_first,67
24840,414.000,hotpatch_first,67
24870,414.500,hotpatch_first,67
24900,415.000,hotpatch_first,67
24930,415.500,hotpatch_first,67
24960,416.000,hotpatch_first,67
24990,416.500,hotpatch_first,67
25020,417.000,hotpatch_first,67
25050,417.500,hotpatch_first,67
25080,418.000,hotpatch_first,67
25110,418.500,hotpatch_first,67
25140,419.000,hotpatch_first,67
25170,419.500,hotpatch_first,67
25200,420.000,hotpatch_first,67
25230,420.500,hotpatch_first,67
25260,421.000,hotpatch_first,67
25290,421.500,hotpatch_first,67
25320,422.000,hotpatch_first,67
25350,422.500,hotpatch_first,67
25380,423.000,hotpatch_first,67
25410,423.500,hotpatch_first,67
25440,424.000,hotpatch_first,67
25470,424.500,hotpatch_first,67
25500,425.000,hotpatch_first,67
25530,425.500,hotpatch_first,67
25560,426.000,hotpatch_first,67
25590,426.500,hotpatch_first,67
25620,427.000,hotpatch_first,67
25650,427.500,hotpatch_first,67
