trial,step,before_latency_ms,after_latency_ms,delta_after_minus_before_ms
274,read_target_after,2.966471,2.827767,-0.138704
274,read_target_before,2.807025,2.917720,0.110695
274,request_security_seed,3.262384,3.263850,0.001466
274,send_security_key,3.032469,3.002856,-0.029613
274,session_reset,2.777203,2.932457,0.155254
274,write_target,3.084640,3.037217,-0.047423
275,enter_extended_session,3.008794,3.084429,0.075635
275,read_target_after,3.131294,3.015847,-0.115447
275,read_target_before,3.103358,3.049300,-0.054058
275,request_security_seed,3.011867,3.093160,0.081293
275,send_security_key,2.918491,2.823576,-0.094915
275,session_reset,2.945728,3.130315,0.184587
275,write_target,3.054889,3.069344,0.014455
276,enter_extended_session,2.896142,2.896629,0.000487
276,read_target_after,2.829583,2.789843,-0.039740
276,read_target_before,3.045391,2.763095,-0.282296
276,request_security_seed,3.538114,3.241571,-0.296543
276,send_security_key,2.580043,3.174524,0.594481
276,session_reset,2.720004,2.961231,0.241227
276,write_target,2.861222,3.073046,0.211824
277,enter_extended_session,2.893069,3.040430,0.147361
277,read_target_after,2.795851,2.877772,0.081921
277,read_target_before,3.052654,2.974780,-0.077874
277,request_security_seed,3.024369,3.059147,0.034778
277,send_security_key,3.052933,2.625300,-0.427633
277,session_reset,3.213147,2.998037,-0.215110
277,write_target,3.250163,3.284662,0.034499
278,enter_extended_session,3.018641,2.946914,-0.071727
278,read_target_after,3.000344,2.954247,-0.046097
278,read_target_before,2.718048,2.796478,0.078430
278,request_security_seed,3.092672,2.996291,-0.096381
278,send_security_key,3.029815,3.261824,0.232009
278,session_reset,2.702614,2.686410,-0.016204
278,write_target,2.884548,2.922261,0.037713
279,enter_extended_session,3.089460,2.840338,-0.249122
279,read_target_after,3.075143,2.827767,-0.247376
279,read_target_before,3.268531,3.397035,0.128504
279,request_security_seed,3.107339,2.820713,-0.286626
279,send_security_key,3.073117,2.701355,-0.371762
279,session_reset,2.909620,3.206581,0.296961
279,write_target,2.812403,2.923867,0.111464
280,enter_extended_session,3.081148,2.880496,-0.200652
280,read_target_after,3.205185,3.276281,0.071096
280,read_target_before,2.622227,2.689901,0.067674
280,request_security_seed,3.065644,3.217126,0.151482
280,send_security_key,3.424623,3.015008,-0.409615
280,session_reset,2.914649,2.610703,-0.303946
280,write_target,3.085479,2.879588,-0.205891
281,enter_extended_session,3.046577,3.073953,0.027376
281,read_target_after,3.043923,2.719234,-0.324689
281,read_target_before,3.259382,3.243316,-0.016066
281,request_security_seed,3.046089,2.835658,-0.210431
281,send_security_key,2.982674,2.868972,-0.113702
281,session_reset,2.801996,2.644715,-0.157281
281,write_target,2.931830,3.180879,0.249049
282,enter_extended_session,3.059428,3.230396,0.170968
282,read_target_after,3.157484,3.186047,0.028563
282,read_target_before,2.738791,2.857100,0.118309
282,request_security_seed,3.204976,2.803043,-0.401933
282,send_security_key,3.033587,3.079191,0.045604
282,session_reset,3.003346,2.739139,-0.264207
282,write_target,3.038406,2.873302,-0.165104
283,enter_extended_session,3.058939,2.839919,-0.219020
283,read_target_after,2.855914,2.813869,-0.042045
283,read_target_before,3.034844,3.253234,0.218390
283,request_security_seed,3.035473,3.028627,-0.006846
283,send_security_key,3.066831,3.007885,-0.058946
283,session_reset,2.913462,2.927149,0.013687
283,write_target,3.111250,2.814287,-0.296963
284,enter_extended_session,3.103987,3.316020,0.212033
284,read_target_after,3.332854,3.333550,0.000696
284,read_target_before,3.056425,3.084010,0.027585
284,request_security_seed,3.042527,2.992869,-0.049658
284,send_security_key,3.085897,2.541630,-0.544267
284,session_reset,2.961721,2.695908,-0.265813
284,write_target,2.993639,2.822109,-0.171530
285,enter_extended_session,2.688086,2.516209,-0.171877
285,read_target_after,3.059148,2.984418,-0.074730
285,read_target_before,3.162233,2.853538,-0.308695
285,request_security_seed,3.075911,2.808840,-0.267071
285,send_security_key,3.001740,3.249951,0.248211
285,session_reset,2.842784,2.721120,-0.121664
285,write_target,2.983861,3.033586,0.049725
286,enter_extended_session,3.323146,2.790192,-0.532954
286,read_target_after,3.068367,3.032538,-0.035829
286,read_target_before,2.862758,2.797386,-0.065372
286,request_security_seed,2.939372,2.795570,-0.143802
286,send_security_key,2.968426,3.158460,0.190034
286,session_reset,2.920376,3.439847,0.519471
286,write_target,3.082405,3.218243,0.135838
287,enter_extended_session,2.869392,2.677051,-0.192341
287,read_target_after,2.742353,2.728244,-0.014109
287,read_target_before,2.703382,3.242199,0.538817
287,request_security_seed,3.029117,2.841106,-0.188011
287,send_security_key,3.386631,3.020176,-0.366455
287,session_reset,2.937975,2.739768,-0.198207
287,write_target,3.186467,2.855912,-0.330555
288,enter_extended_session,2.834612,3.267691,0.433079
288,read_target_after,2.825881,2.953898,0.128017
288,read_target_before,3.081148,2.766167,-0.314981
288,request_security_seed,3.213286,2.870928,-0.342358
288,send_security_key,2.862688,2.847042,-0.015646
288,session_reset,3.284174,2.848439,-0.435735
288,write_target,3.241991,2.866738,-0.375253
289,enter_extended_session,2.831818,2.874559,0.042741
289,read_target_after,2.860173,2.893207,0.033034
289,read_target_before,2.979461,2.947333,-0.032128
289,request_security_seed,3.269159,2.872534,-0.396625
289,send_security_key,2.997899,3.263221,0.265322
289,session_reset,2.980438,3.102658,0.122220
289,write_target,2.868554,2.716930,-0.151624
290,enter_extended_session,2.893767,2.848090,-0.045677
290,read_target_after,2.823577,3.243875,0.420298
290,read_target_before,3.016616,2.864153,-0.152463
290,request_security_seed,2.990007,2.962628,-0.027379
290,send_security_key,2.904732,2.923238,0.018506
290,session_reset,3.096862,3.109782,0.012920
290,write_target,3.284385,3.030233,-0.254152
291,enter_extended_session,3.031493,2.851722,-0.179771
291,read_target_after,3.026394,2.755621,-0.270773
291,read_target_before,3.233400,2.855004,-0.378396
291,request_security_seed,3.092323,3.243596,0.151273
291,send_security_key,2.973804,3.098747,0.124943
291,session_reset,2.990007,2.547287,-0.442720
291,write_target,3.013473,2.890343,-0.123130
292,enter_extended_session,3.036241,3.040431,0.004190
292,read_target_after,3.025346,2.857868,-0.167478
292,read_target_before,3.048952,2.983650,-0.065302
292,request_security_seed,3.167471,2.901658,-0.265813
292,send_security_key,2.963398,2.702752,-0.260646
292,session_reset,2.907525,3.120397,0.212872
292,write_target,3.097281,3.239824,0.142543
293,enter_extended_session,3.080310,3.033167,-0.047143
293,read_target_after,3.056704,3.001529,-0.055175
293,read_target_before,3.205046,2.824973,-0.380073
293,request_security_seed,3.266784,3.228441,-0.038343
293,send_security_key,2.865621,3.010050,0.144429
293,session_reset,2.624811,2.502310,-0.122501
293,write_target,2.743051,3.095185,0.352134
294,enter_extended_session,3.013054,2.902147,-0.110907
294,read_target_after,3.008236,2.682288,-0.325948
294,read_target_before,3.043993,3.210282,0.166289
294,request_security_seed,2.910389,3.003694,0.093305
294,send_security_key,2.936998,2.852909,-0.084089
294,session_reset,2.997619,3.075071,0.077452
294,write_target,3.097211,3.057750,-0.039461
295,enter_extended_session,3.061733,2.851442,-0.210291
295,read_target_after,3.246670,2.934482,-0.312188
295,read_target_before,2.942725,2.785862,-0.156863
295,request_security_seed,3.161675,3.267551,0.105876
295,send_security_key,2.909900,3.062640,0.152740
295,session_reset,2.711902,2.724752,0.012850
295,write_target,2.960465,3.122772,0.162307
296,enter_extended_session,3.118863,2.841804,-0.277059
296,read_target_after,3.076050,3.029745,-0.046305
296,read_target_before,3.306384,3.045459,-0.260925
296,request_security_seed,2.792498,2.993637,0.201139
296,send_security_key,3.046158,3.121794,0.075636
296,session_reset,2.696886,3.297163,0.600277
296,write_target,2.867506,3.180321,0.312815
297,enter_extended_session,3.100145,3.250440,0.150295
297,read_target_after,3.082126,2.831328,-0.250798
297,read_target_before,3.084012,2.994405,-0.089607
297,request_security_seed,3.258543,3.050138,-0.208405
297,send_security_key,2.894256,2.879588,-0.014668
297,session_reset,2.895443,2.697653,-0.197790
297,write_target,3.041479,2.874559,-0.166920
298,enter_extended_session,3.044203,3.037217,-0.006986
298,read_target_after,3.012496,2.751989,-0.260507
298,read_target_before,3.240315,3.029745,-0.210570
298,request_security_seed,2.744727,2.916883,0.172156
298,send_security_key,2.991822,2.859753,-0.132069
298,session_reset,2.851444,2.844248,-0.007196
298,write_target,2.856961,3.154061,0.297100
299,enter_extended_session,3.250930,3.298979,0.048049
299,read_target_after,3.235356,3.224739,-0.010617
299,read_target_before,3.016266,3.043573,0.027307
299,request_security_seed,2.896002,3.076538,0.180536
299,send_security_key,3.095466,2.792637,-0.302829
299,session_reset,2.751293,2.644366,-0.106927
299,write_target,3.061802,2.891111,-0.170691
300,enter_extended_session,3.078844,3.289481,0.210637
300,read_target_after,2.749337,2.954597,0.205260
300,read_target_before,2.875119,3.277189,0.402070
300,request_security_seed,3.037289,2.589122,-0.448167
300,send_security_key,3.274397,3.111946,-0.162451
300,session_reset,2.730341,2.719933,-0.010408
300,write_target,3.073047,2.863385,-0.209662
301,enter_extended_session,3.104965,3.277957,0.172992
301,read_target_after,2.858358,3.207070,0.348712
301,read_target_before,3.010540,3.032259,0.021719
301,request_security_seed,3.043435,2.819456,-0.223979
301,send_security_key,3.031701,3.008094,-0.023607
301,session_reset,2.663084,2.581230,-0.081854
301,write_target,3.329571,3.081426,-0.248145
302,enter_extended_session,2.891322,3.152594,0.261272
302,read_target_after,2.783000,2.904242,0.121242
302,read_target_before,2.929874,3.242967,0.313093
302,request_security_seed,2.977506,3.085407,0.107901
302,send_security_key,3.159858,3.011167,-0.148691
302,session_reset,2.934274,2.567122,-0.367152
302,write_target,2.912763,2.827906,-0.084857
303,enter_extended_session,2.767635,3.254910,0.487275
303,read_target_after,3.082615,3.218593,0.135978
303,read_target_before,3.034146,2.895162,-0.138984
303,request_security_seed,2.973245,2.911295,-0.061950
303,send_security_key,3.085339,2.975339,-0.110000
303,session_reset,3.363513,2.936229,-0.427284
303,write_target,3.058101,3.091274,0.033173
304,enter_extended_session,3.027441,3.078214,0.050773
304,read_target_after,2.885526,2.714485,-0.171041
304,read_target_before,3.127801,3.106499,-0.021302
304,request_security_seed,3.079752,2.853188,-0.226564
304,send_security_key,3.137231,3.235704,0.098473
304,session_reset,2.879799,2.626487,-0.253312
304,write_target,2.818479,2.794662,-0.023817
305,enter_extended_session,3.086527,3.249113,0.162586
305,read_target_after,3.573873,2.963606,-0.610267
305,read_target_before,3.243388,2.926031,-0.317357
305,request_security_seed,3.006699,2.828604,-0.178095
305,send_security_key,3.081568,2.880426,-0.201142
305,session_reset,2.949918,2.869741,-0.080177
305,write_target,3.002369,3.006837,0.004468
306,enter_extended_session,3.029955,2.869811,-0.160144
306,read_target_after,3.058800,3.029185,-0.029615
306,read_target_before,3.069135,2.959346,-0.109789
306,request_security_seed,3.053422,3.059846,0.006424
306,send_security_key,3.069276,3.048532,-0.020744
306,session_reset,2.344333,2.987631,0.643298
306,write_target,3.036171,3.127590,0.091419
307,enter_extended_session,3.088412,3.073535,-0.014877
307,read_target_after,3.055517,3.125915,0.070398
307,read_target_before,3.016825,3.054538,0.037713
307,request_security_seed,3.099307,3.011516,-0.087791
307,send_security_key,3.143795,3.062988,-0.080807
307,session_reset,2.999855,3.035751,0.035896
307,write_target,3.114951,3.090366,-0.024585
308,enter_extended_session,3.014869,3.070741,0.055872
308,read_target_after,2.965283,3.050837,0.085554
308,read_target_before,3.083593,3.025903,-0.057690
308,request_security_seed,3.070323,3.056284,-0.014039
308,send_security_key,3.078215,3.071160,-0.007055
308,session_reset,2.995943,2.912972,-0.082971
308,write_target,3.174036,2.909828,-0.264208
309,enter_extended_session,3.101193,3.306243,0.205050
309,read_target_after,2.912204,2.854865,-0.057339
309,read_target_before,2.547289,3.072697,0.525408
309,request_security_seed,3.097421,2.797316,-0.300105
309,send_security_key,3.705591,2.865759,-0.839832
309,session_reset,2.945658,2.950755,0.005097
309,write_target,3.006000,3.282357,0.276357
310,enter_extended_session,3.054120,3.021294,-0.032826
310,read_target_after,3.237032,2.961371,-0.275661
310,read_target_before,3.026883,2.685152,-0.341731
310,request_security_seed,3.255470,3.320420,0.064950
310,send_security_key,2.841247,3.078354,0.237107
310,session_reset,2.512927,2.724333,0.211406
310,write_target,2.862548,2.809818,-0.052730
311,enter_extended_session,3.039174,2.384211,-0.654963
311,read_target_after,2.664341,2.844668,0.180327
311,read_target_before,3.079751,2.663153,-0.416598
311,request_security_seed,3.143586,2.994056,-0.149530
311,send_security_key,3.020597,3.036170,0.015573
311,session_reset,2.697655,3.224669,0.527014
311,write_target,3.094488,3.272161,0.177673
312,enter_extended_session,3.294022,3.133597,-0.160425
312,read_target_after,3.219502,3.233400,0.013898
312,read_target_before,3.233749,2.879797,-0.353952
312,request_security_seed,3.140304,3.065992,-0.074312
312,send_security_key,2.669091,2.955295,0.286204
312,session_reset,3.015289,2.858356,-0.156933
312,write_target,2.891183,2.862547,-0.028636
313,enter_extended_session,2.749547,2.697165,-0.052382
313,read_target_after,2.995314,2.435473,-0.559841
313,read_target_before,3.042806,3.051605,0.008799
313,request_security_seed,3.046438,3.015148,-0.031290
313,send_security_key,3.025276,3.166073,0.140797
313,session_reset,2.877494,2.687806,-0.189688
313,write_target,2.673770,3.271043,0.597273
314,enter_extended_session,3.296187,3.038824,-0.257363
314,read_target_after,2.968216,3.103775,0.135559
314,read_target_before,3.009632,3.041617,0.031985
314,request_security_seed,2.579974,3.074931,0.494957
314,send_security_key,2.749477,3.061173,0.311696
314,session_reset,2.893069,2.902216,0.009147
314,write_target,3.358555,3.081496,-0.277059
315,enter_extended_session,2.845018,2.684873,-0.160145
315,read_target_after,2.665738,2.995593,0.329855
315,read_target_before,3.041969,3.348775,0.306806
315,request_security_seed,3.005511,2.885524,-0.119987
315,send_security_key,3.088481,3.003345,-0.085136
315,session_reset,2.747172,3.167959,0.420787
315,write_target,3.047066,2.821410,-0.225656
316,enter_extended_session,3.064527,2.900540,-0.163987
316,read_target_after,2.831050,3.249951,0.418901
316,read_target_before,3.557111,2.900679,-0.656432
316,request_security_seed,2.813450,3.252395,0.438945
316,send_security_key,2.874771,2.823297,-0.051474
316,session_reset,3.154481,3.004812,-0.149669
316,write_target,2.834892,2.925752,0.090860
317,enter_extended_session,2.902776,2.786211,-0.116565
317,read_target_after,2.858079,2.969053,0.110974
317,read_target_before,2.918211,2.838941,-0.079270
317,request_security_seed,2.934274,3.075351,0.141077
317,send_security_key,3.022901,3.257634,0.234733
317,session_reset,2.864504,2.710015,-0.154489
317,write_target,2.829235,3.133178,0.303943
318,enter_extended_session,3.005232,3.326496,0.321264
318,read_target_after,3.091834,3.004882,-0.086952
318,read_target_before,3.243876,3.074512,-0.169364
318,request_security_seed,2.792498,2.723285,-0.069213
318,send_security_key,2.992451,2.808281,-0.184170
318,session_reset,3.057193,2.959136,-0.098057
318,write_target,2.797527,3.271182,0.473655
319,enter_extended_session,2.810377,2.948799,0.138422
319,read_target_after,2.968496,3.068226,0.099730
319,read_target_before,2.916535,3.170822,0.254287
319,request_security_seed,3.273419,2.833074,-0.440345
319,send_security_key,2.939443,3.012075,0.072632
319,session_reset,2.701357,2.844528,0.143171
319,write_target,2.804441,2.859334,0.054893
320,enter_extended_session,2.756600,3.160415,0.403815
320,read_target_after,3.120748,3.126334,0.005586
320,read_target_before,3.208817,3.054608,-0.154209
320,request_security_seed,2.809329,3.459682,0.650353
320,send_security_key,3.059079,2.661476,-0.397603
320,session_reset,3.272721,3.084779,-0.187942
320,write_target,3.107408,3.023459,-0.083949
321,enter_extended_session,2.874560,2.980297,0.105737
321,read_target_after,3.481334,2.997828,-0.483506
321,read_target_before,3.038266,2.964304,-0.073962
321,request_security_seed,3.055517,2.882382,-0.173135
321,send_security_key,3.040571,3.264758,0.224187
321,session_reset,2.388751,2.894673,0.505922
321,write_target,2.832028,2.764212,-0.067816
322,enter_extended_session,2.818339,2.850883,0.032544
322,read_target_after,2.872745,3.098468,0.225723
322,read_target_before,3.249115,2.988189,-0.260926
322,request_security_seed,3.065434,3.054049,-0.011385
322,send_security_key,3.065015,3.083591,0.018576
322,session_reset,2.681243,3.131223,0.449980
322,write_target,2.879798,3.075840,0.196042
323,enter_extended_session,3.433283,2.885594,-0.547689
323,read_target_after,3.214613,2.818966,-0.395647
323,read_target_before,2.935322,2.779786,-0.155536
323,request_security_seed,2.886014,3.029186,0.143172
323,send_security_key,3.018641,3.342769,0.324128
323,session_reset,2.888039,2.822878,-0.065161
323,write_target,2.822320,2.844039,0.021719
324,enter_extended_session,3.078076,3.069623,-0.008453
324,read_target_after,3.057054,2.855563,-0.201491
324,read_target_before,3.289622,3.007186,-0.282436
324,request_security_seed,2.821622,2.848300,0.026678
324,send_security_key,3.038686,2.720491,-0.318195
324,session_reset,2.738860,3.061033,0.322173
324,write_target,2.876237,3.277538,0.401301
325,enter_extended_session,3.036730,2.834051,-0.202679
325,read_target_after,3.062710,2.939022,-0.123688
325,read_target_before,3.016337,3.073534,0.057197
325,request_security_seed,3.014661,3.206441,0.191780
325,send_security_key,3.079892,2.857868,-0.222024
325,session_reset,2.958439,2.735088,-0.223351
325,write_target,3.084082,3.093159,0.009077
326,enter_extended_session,2.679077,2.844109,0.165032
326,read_target_after,3.082615,2.840966,-0.241649
326,read_target_before,3.037219,3.214262,0.177043
326,request_security_seed,2.980858,2.828605,-0.152253
326,send_security_key,3.036940,3.070601,0.033661
326,session_reset,2.911297,3.107407,0.196110
326,write_target,3.039314,3.039033,-0.000281
327,enter_extended_session,3.118513,2.893346,-0.225167
327,read_target_after,3.031073,3.205253,0.174180
327,read_target_before,2.942096,2.752129,-0.189967
327,request_security_seed,3.199947,3.214612,0.014665
327,send_security_key,2.857380,3.084430,0.227050
327,session_reset,2.934274,2.763443,-0.170831
327,write_target,3.083523,3.092950,0.009427
328,enter_extended_session,3.053911,2.820294,-0.233617
328,read_target_after,3.049720,2.964653,-0.085067
328,read_target_before,2.845507,3.369239,0.523732
328,request_security_seed,3.072558,2.842223,-0.230335
328,send_security_key,3.223134,2.861569,-0.361565
328,session_reset,2.982953,2.935669,-0.047284
328,write_target,3.044901,2.719793,-0.325108
329,enter_extended_session,2.977575,3.215939,0.238364
329,read_target_after,3.055307,3.027370,-0.027937
329,read_target_before,3.120887,3.172289,0.051402
329,request_security_seed,2.919328,3.064106,0.144778
329,send_security_key,2.982394,2.822737,-0.159657
329,session_reset,3.098120,2.852140,-0.245980
329,write_target,3.064177,3.001599,-0.062578
330,enter_extended_session,3.124450,3.081636,-0.042814
330,read_target_after,3.075491,3.063618,-0.011873
330,read_target_before,3.085688,3.325519,0.239831
330,request_security_seed,3.099866,3.054399,-0.045467
330,send_security_key,3.046298,3.076817,0.030519
330,session_reset,2.989169,2.926660,-0.062509
330,write_target,3.124938,2.794453,-0.330485
331,enter_extended_session,3.042457,3.069693,0.027236
331,read_target_after,2.804930,3.063617,0.258687
331,read_target_before,2.997619,3.022691,0.025072
331,request_security_seed,3.032889,3.014869,-0.018020
331,send_security_key,3.069765,3.104055,0.034290
331,session_reset,2.917164,2.943701,0.026537
331,write_target,3.383138,3.093858,-0.289280
332,enter_extended_session,3.080241,2.514463,-0.565778
332,read_target_after,3.068298,2.834959,-0.233339
332,read_target_before,2.995524,3.004742,0.009218
332,request_security_seed,3.088831,3.000552,-0.088279
332,send_security_key,3.135973,3.030652,-0.105321
332,session_reset,2.992591,3.102797,0.110206
332,write_target,3.057822,3.052443,-0.005379
333,enter_extended_session,3.330968,3.250091,-0.080877
333,read_target_after,3.010959,2.991333,-0.019626
333,read_target_before,2.944750,3.001180,0.056430
333,request_security_seed,2.655820,2.826579,0.170759
333,send_security_key,2.911785,3.082474,0.170689
333,session_reset,2.901728,2.907244,0.005516
333,write_target,3.277889,3.128499,-0.149390
334,enter_extended_session,3.110831,3.039662,-0.071169
334,read_target_after,3.038825,2.823646,-0.215179
334,read_target_before,3.026533,2.795431,-0.231102
334,request_security_seed,3.008165,2.911785,-0.096380
334,send_security_key,3.084570,3.210351,0.125781
334,session_reset,2.784886,2.926660,0.141774
334,write_target,3.095396,3.070182,-0.025214
335,enter_extended_session,2.965772,3.068646,0.102874
335,read_target_after,3.037358,3.100772,0.063414
335,read_target_before,3.188423,3.055935,-0.132488
335,request_security_seed,2.912903,3.041059,0.128156
335,send_security_key,3.077168,3.033376,-0.043792
335,session_reset,3.165167,2.800040,-0.365127
335,write_target,2.888459,3.044411,0.155952
336,enter_extended_session,3.063479,3.165654,0.102175
336,read_target_after,3.134507,2.721958,-0.412549
336,read_target_before,2.641573,2.864991,0.223418
336,request_security_seed,3.309666,3.297652,-0.012014
336,send_security_key,2.998039,3.086943,0.088904
336,session_reset,2.975690,2.794802,-0.180888
336,write_target,3.051186,2.881194,-0.169992
337,enter_extended_session,2.710784,3.023319,0.312535
337,read_target_after,2.942305,2.989935,0.047630
337,read_target_before,3.007327,2.853957,-0.153370
337,request_security_seed,2.877494,2.907105,0.029611
337,send_security_key,2.988610,2.989167,0.000557
337,session_reset,2.867507,3.092251,0.224744
337,write_target,3.215102,3.110270,-0.104832
338,enter_extended_session,3.208956,2.919327,-0.289629
338,read_target_after,3.061523,2.781393,-0.280130
338,read_target_before,2.914160,3.126125,0.211965
338,request_security_seed,3.052932,3.070462,0.017530
338,send_security_key,2.846904,3.084220,0.237316
338,session_reset,2.786771,3.096792,0.310021
338,write_target,2.836078,3.134016,0.297938
339,enter_extended_session,3.048394,3.012983,-0.035411
339,read_target_after,2.678239,2.820643,0.142404
339,read_target_before,3.361628,2.879378,-0.482250
339,request_security_seed,3.062082,3.080170,0.018088
339,send_security_key,3.022412,3.315741,0.293329
339,session_reset,2.918839,3.133667,0.214828
339,write_target,2.907595,3.051256,0.143661
340,enter_extended_session,3.085409,3.274186,0.188777
340,read_target_after,3.109294,3.127521,0.018227
340,read_target_before,2.808212,2.605744,-0.202468
340,request_security_seed,3.278447,3.062081,-0.216366
340,send_security_key,2.841037,2.867505,0.026468
340,session_reset,2.708759,2.737393,0.028634
340,write_target,3.053981,2.942305,-0.111676
341,enter_extended_session,2.932668,2.659870,-0.272798
341,read_target_after,3.100564,2.719234,-0.381330
341,read_target_before,3.059079,3.231373,0.172294
341,request_security_seed,2.833565,2.721609,-0.111956
341,send_security_key,3.002578,2.855284,-0.147294
341,session_reset,2.854656,2.955225,0.100569
341,write_target,3.055866,3.019967,-0.035899
342,enter_extended_session,3.123891,3.181647,0.057756
342,read_target_after,3.030304,3.270484,0.240180
342,read_target_before,3.076469,3.086315,0.009846
342,request_security_seed,3.096025,2.901727,-0.194298
342,send_security_key,3.049930,3.042106,-0.007824
342,session_reset,2.915347,2.705686,-0.209661
342,write_target,3.060755,3.024926,-0.035829
343,enter_extended_session,3.003137,2.679146,-0.323991
343,read_target_after,3.110621,3.034424,-0.076197
343,read_target_before,2.759673,3.253723,0.494050
343,request_security_seed,3.031213,2.982323,-0.048890
343,send_security_key,3.389843,2.995733,-0.394110
343,session_reset,3.034774,2.882731,-0.152043
343,write_target,3.139256,2.873512,-0.265744
344,enter_extended_session,3.094558,3.456120,0.361562
344,read_target_after,2.994547,2.900470,-0.094077
344,read_target_before,3.079402,2.874210,-0.205192
344,request_security_seed,3.117047,2.718257,-0.398790
344,send_security_key,2.447347,2.914158,0.466811
344,session_reset,3.002997,2.904032,-0.098965
344,write_target,3.125497,3.386280,0.260783
345,enter_extended_session,3.156018,2.854934,-0.301084
345,read_target_after,3.033587,2.994684,-0.038903
345,read_target_before,3.014311,2.845017,-0.169294
345,request_security_seed,2.805977,3.072557,0.266580
345,send_security_key,3.037568,3.134645,0.097077
345,session_reset,3.002648,2.717069,-0.285579
345,write_target,2.201299,3.073535,0.872236
346,enter_extended_session,3.344027,3.177946,-0.166081
346,read_target_after,3.365957,3.026113,-0.339844
346,read_target_before,3.048254,2.828953,-0.219301
346,request_security_seed,2.847882,2.853048,0.005166
346,send_security_key,3.110272,2.823297,-0.286975
346,session_reset,2.924148,2.865969,-0.058179
346,write_target,3.046578,3.246180,0.199602
347,enter_extended_session,3.048742,2.999085,-0.049657
347,read_target_after,3.005232,2.895092,-0.110140
347,read_target_before,3.035962,3.138835,0.102873
347,request_security_seed,3.079751,2.875118,-0.204633
347,send_security_key,3.050279,3.230466,0.180187
347,session_reset,2.748290,2.746682,-0.001608
347,write_target,3.093510,2.468857,-0.624653
348,enter_extended_session,3.055377,2.864921,-0.190456
348,read_target_after,3.083802,3.002717,-0.081085
348,read_target_before,2.947055,2.846204,-0.100851
348,request_security_seed,3.106571,3.047833,-0.058738
348,send_security_key,3.066203,2.893137,-0.173066
348,session_reset,2.920236,3.033376,0.113140
348,write_target,3.053072,3.053560,0.000488
349,enter_extended_session,3.111250,3.052024,-0.059226
349,read_target_after,3.020877,2.796477,-0.224400
349,read_target_before,2.131528,2.840826,0.709298
349,request_security_seed,3.128012,3.258332,0.130320
349,send_security_key,3.127523,3.141349,0.013826
349,session_reset,2.924147,3.083940,0.159793
349,write_target,3.213147,2.645832,-0.567315
350,enter_extended_session,3.014451,3.069693,0.055242
350,read_target_after,3.236055,2.858286,-0.377769
350,read_target_before,2.844110,3.072975,0.228865
350,request_security_seed,3.276562,3.103146,-0.173416
350,send_security_key,2.844878,2.778808,-0.066070
350,session_reset,2.982044,2.922261,-0.059783
350,write_target,3.072977,3.027789,-0.045188
351,enter_extended_session,3.045390,2.610423,-0.434967
351,read_target_after,3.131014,2.977155,-0.153859
351,read_target_before,2.950966,2.806744,-0.144222
351,request_security_seed,3.071790,3.068227,-0.003563
351,send_security_key,3.094557,3.128848,0.034291
351,session_reset,2.753596,2.724403,-0.029193
351,write_target,2.148290,2.818268,0.669978
352,enter_extended_session,3.289552,3.081705,-0.207847
352,read_target_after,3.054958,2.845017,-0.209941
352,read_target_before,2.978483,3.302401,0.323918
352,request_security_seed,2.804930,2.275189,-0.529741
352,send_security_key,3.006209,3.106011,0.099802
352,session_reset,2.860383,3.100423,0.240040
352,write_target,3.097351,3.041897,-0.055454
353,enter_extended_session,2.895023,3.337321,0.442298
353,read_target_after,3.006839,3.014379,0.007540
353,read_target_before,3.124938,2.847881,-0.277057
353,request_security_seed,3.061314,2.985326,-0.075988
353,send_security_key,3.034844,3.066970,0.032126
353,session_reset,3.126964,2.738300,-0.388664
353,write_target,2.913113,2.881753,-0.031360
354,enter_extended_session,3.009562,2.739208,-0.270354
354,read_target_after,2.857379,2.781043,-0.076336
354,read_target_before,3.284594,3.012424,-0.272170
354,request_security_seed,2.845018,2.748847,-0.096171
354,send_security_key,3.002229,3.046297,0.044068
354,session_reset,2.925544,3.104543,0.178999
354,write_target,3.081358,3.151267,0.069909
355,enter_extended_session,2.640944,2.889505,0.248561
355,read_target_after,2.911785,2.991822,0.080037
355,read_target_before,2.961093,2.846902,-0.114191
355,request_security_seed,3.031352,3.351918,0.320566
355,send_security_key,3.111809,2.845017,-0.266792
355,session_reset,2.975480,2.693393,-0.282087
355,write_target,3.112716,2.885663,-0.227053
356,enter_extended_session,3.424344,3.060264,-0.364080
356,read_target_after,3.240384,2.637381,-0.603003
356,read_target_before,2.806117,3.065433,0.259316
356,request_security_seed,3.086387,3.126962,0.040575
356,send_security_key,2.564470,2.917651,0.353181
356,session_reset,2.781254,2.903124,0.121870
356,write_target,3.034356,3.274116,0.239760
357,enter_extended_session,2.526057,3.191983,0.665926
357,read_target_after,2.957182,3.068716,0.111534
357,read_target_before,2.997829,3.027230,0.029401
357,request_security_seed,2.828256,3.020246,0.191990
357,send_security_key,3.293812,2.849836,-0.443976
357,session_reset,2.754155,2.655820,-0.098335
357,write_target,2.820783,2.855772,0.034989
358,enter_extended_session,3.343469,2.858496,-0.484973
358,read_target_after,2.876306,2.994335,0.118029
358,read_target_before,2.468788,3.187933,0.719145
358,request_security_seed,2.831609,3.114670,0.283061
358,send_security_key,3.295279,3.146308,-0.148971
